"","x","y","estimate","p.value","change","elev","stream_dist","aspect","aspect.class","elev.raw","p.class"
"3222",635850,4330650,0.00374217433422301,0.0467898715044467,0.0935543583555752,"MID",42.4264068603516,94.3987045288086,"East",1071,"SIGNIFICANT"
"3223",635850,4330680,0.00445471062782639,0.128864270852958,0.11136776569566,"MID",60,53.7461624145508,"Northeast",1070,"NOT SIGNIFICANT"
"3224",635850,4330710,0.00554448807006368,0.106210545880452,0.138612201751592,"MID",42.4264068603516,41.4236640930176,"Northeast",1068,"NOT SIGNIFICANT"
"3225",635850,4330740,0.00726083961194778,0.0437635711392638,0.181520990298695,"MID",30,45,"Northeast",1065,"SIGNIFICANT"
"3226",635850,4330770,0.00500202639834522,0.0777091791617187,0.12505065995863,"MID",30,50.1944274902344,"Northeast",1064,"NOT SIGNIFICANT"
"3227",635850,4330800,0.00784923283788585,0.0241758908870201,0.196230820947146,"MID",30,18.4349479675293,"North",1063,"SIGNIFICANT"
"3228",635850,4330830,0.00694805855491647,0.0741275283214494,0.173701463872912,"MID",0,324.462310791016,"Northwest",1061,"NOT SIGNIFICANT"
"3229",635850,4330860,0.00329825036173061,0.210116973555999,0.0824562590432651,"MID",0,248.198593139648,"West",1061,"NOT SIGNIFICANT"
"3230",635850,4330890,0.00346813522151749,0.395911788375959,0.0867033805379374,"MID",30,233.746154785156,"Southwest",1062,"NOT SIGNIFICANT"
"3231",635850,4330920,0.0037077663507322,0.243727858971221,0.092694158768305,"MID",60,234.462326049805,"Southwest",1064,"NOT SIGNIFICANT"
"3232",635850,4330950,0.00569821620920184,0.0678113830881754,0.142455405230046,"MID",90,251.565048217773,"West",1066,"NOT SIGNIFICANT"
"3233",635850,4330980,0.00355310326392032,0.0555840391240973,0.0888275815980081,"MID",120,258.023864746094,"West",1066,"NOT SIGNIFICANT"
"3234",635850,4331010,0.00391543379695612,0.036002775962691,0.0978858449239031,"MID",150,255.256439208984,"West",1068,"SIGNIFICANT"
"3235",635850,4331040,0.00188770427534812,0.163744455847049,0.047192606883703,"MID",169.705627441406,262.303955078125,"West",1069,"NOT SIGNIFICANT"
"3236",635850,4331070,0.00146380698986915,0.358358972176332,0.0365951747467288,"MID",192.093734741211,260.217590332031,"West",1069,"NOT SIGNIFICANT"
"3237",635850,4331100,0.00164523633301693,0.472260483731444,0.0411309083254232,"MID",216.333084106445,250.016891479492,"West",1070,"NOT SIGNIFICANT"
"3238",635850,4331130,0.00370084020721306,0.0583795841680145,0.0925210051803264,"MID",228.473190307617,254.744888305664,"West",1071,"NOT SIGNIFICANT"
"3239",635850,4331160,0.00246532060989251,0.334184046683121,0.0616330152473129,"MID",241.867736816406,257.905242919922,"West",1072,"NOT SIGNIFICANT"
"3240",635850,4331190,0.000889039054185089,0.773259548795465,0.0222259763546272,"MID",256.320098876953,252.552810668945,"West",1073,"NOT SIGNIFICANT"
"3241",635850,4331220,0.000638599500679444,0.82121656115719,0.0159649875169861,"MID",268.328155517578,247.166351318359,"Southwest",1075,"NOT SIGNIFICANT"
"3242",635850,4331250,0.00306513311664754,0.197416474371085,0.0766283279161884,"MID",283.019439697266,251.565048217773,"West",1077,"NOT SIGNIFICANT"
"3243",635850,4331280,0.00775504456536998,0.00959668915272928,0.193876114134249,"MID",295.465728759766,256.759490966797,"West",1077,"SIGNIFICANT"
"3244",635850,4331310,0.00509561259472579,0.036034549309243,0.127390314868145,"MID",308.868896484375,258.690063476562,"West",1078,"SIGNIFICANT"
"3245",635850,4331340,0.00499092749249387,0.0510181723680089,0.124773187312347,"MID",323.109893798828,274.899078369141,"West",1079,"NOT SIGNIFICANT"
"3246",635850,4331370,0.0033663466827794,0.0866178290337547,0.0841586670694849,"MID",335.410186767578,284.036254882812,"West",1078,"NOT SIGNIFICANT"
"3247",635850,4331400,0.00755823108488319,0.000230470532333296,0.18895577712208,"MID",349.857116699219,292.166351318359,"West",1077,"SIGNIFICANT"
"3248",635850,4331430,0.00785897628456578,0.0391864892110896,0.196474407114144,"MID",366.196655273438,298.610473632812,"Northwest",1075,"SIGNIFICANT"
"3249",635850,4331460,0.00718301837047919,0.0439391146751562,0.17957545926198,"MID",384.187469482422,267.273681640625,"West",1074,"SIGNIFICANT"
"3250",635850,4331490,0.00628118339042509,0.0124522379667571,0.157029584760627,"MID",402.492248535156,237.52880859375,"Southwest",1075,"SIGNIFICANT"
"3251",635850,4331520,0.00610027937696744,0.000944485333869786,0.152506984424186,"MID",416.773315429688,228.012786865234,"Southwest",1078,"SIGNIFICANT"
"3252",635850,4331550,0.00804512321147489,0.00420120960166574,0.201128080286872,"MID",432.666168212891,237.994613647461,"Southwest",1080,"SIGNIFICANT"
"3253",635850,4331580,0.00732552976071996,0.00606211936312979,0.183138244017999,"MID",450,273.814086914062,"West",1080,"SIGNIFICANT"
"3254",635850,4331610,0.00432034020829036,0.0353618140990576,0.108008505207259,"MID",468.614990234375,281.309936523438,"West",1080,"SIGNIFICANT"
"3255",635850,4331640,0.00571931505115818,0.00561071988282867,0.142982876278954,"MID",488.364624023438,276.8427734375,"West",1079,"SIGNIFICANT"
"3256",635850,4331670,0.00339870331558453,0.0212875199515481,0.0849675828896132,"MID",509.116882324219,289.798889160156,"West",1079,"SIGNIFICANT"
"3257",635850,4331700,0.00358589088275562,0.017521603719207,0.0896472720688905,"MID",530.754150390625,309.559661865234,"Northwest",1077,"SIGNIFICANT"
"3258",635850,4331730,0.00334384886224584,0.123218667364303,0.0835962215561459,"MID",551.543273925781,306.027374267578,"Northwest",1074,"NOT SIGNIFICANT"
"3259",635850,4331760,0.00163019175270079,0.221458783754844,0.0407547938175198,"MID",573.149169921875,298.610473632812,"Northwest",1073,"NOT SIGNIFICANT"
"3260",635850,4331790,0.00306501642124583,0.112178664856898,0.0766254105311459,"MID",593.9697265625,308.659820556641,"Northwest",1071,"NOT SIGNIFICANT"
"3261",635850,4331820,0.00345939213824455,0.0534829937179155,0.0864848034561139,"MID",615.548522949219,304.695159912109,"Northwest",1069,"NOT SIGNIFICANT"
"3262",635880,4329690,0.00345118056008173,0.0441884670828305,0.0862795140020432,"HIGH",720,255.256439208984,"West",1171,"SIGNIFICANT"
"3263",635880,4329720,0.00296456696497493,0.142864484335344,0.0741141741243732,"HIGH",690,282.52880859375,"West",1172,"NOT SIGNIFICANT"
"3264",635880,4329750,0.00340072754178483,0.130805934816516,0.0850181885446209,"HIGH",660,332.354034423828,"Northwest",1171,"NOT SIGNIFICANT"
"3265",635880,4329780,0.00241055448874288,0.391644141788953,0.0602638622185719,"HIGH",630,1.84761023521423,"North",1167,"NOT SIGNIFICANT"
"3266",635880,4329810,0.00122648391936403,0.640932618587665,0.0306620979841007,"HIGH",600,20.3764343261719,"North",1163,"NOT SIGNIFICANT"
"3267",635880,4329840,0.00269337102297177,0.260082559608751,0.0673342755742944,"HIGH",570,31.5042667388916,"Northeast",1158,"NOT SIGNIFICANT"
"3268",635880,4329870,0.0012159542815901,0.403990430007207,0.0303988570397525,"HIGH",540,45,"Northeast",1155,"NOT SIGNIFICANT"
"3269",635880,4329900,0.00364835941048306,0.230457496819819,0.0912089852620765,"HIGH",510,47.7263107299805,"Northeast",1153,"NOT SIGNIFICANT"
"3270",635880,4329930,0.00131346758974213,0.332395480962655,0.0328366897435533,"HIGH",480,29.931510925293,"Northeast",1150,"NOT SIGNIFICANT"
"3271",635880,4329960,0.00326930232400714,0.0611252325041347,0.0817325581001784,"HIGH",450,16.8214092254639,"North",1144,"NOT SIGNIFICANT"
"3272",635880,4329990,0.0035645941905405,0.104482733076163,0.0891148547635125,"HIGH",420,15.7511739730835,"North",1139,"NOT SIGNIFICANT"
"3273",635880,4330020,0.00333428603294141,0.0828229184184928,0.0833571508235353,"HIGH",390,24.6768627166748,"Northeast",1134,"NOT SIGNIFICANT"
"3274",635880,4330050,0.00222229653363709,0.276460051248766,0.0555574133409272,"HIGH",360,40.7636070251465,"Northeast",1129,"NOT SIGNIFICANT"
"3275",635880,4330080,0.00191944828461903,0.247522676893211,0.0479862071154758,"HIGH",330,49.5739212036133,"Northeast",1127,"NOT SIGNIFICANT"
"3276",635880,4330110,0.00284455754864773,0.111655978917944,0.0711139387161932,"HIGH",300,35.5376777648926,"Northeast",1123,"NOT SIGNIFICANT"
"3277",635880,4330140,0.00140676324991259,0.424137395903261,0.0351690812478148,"HIGH",270,32.2756462097168,"Northeast",1118,"NOT SIGNIFICANT"
"3278",635880,4330170,0.000158483668032374,0.929383825861336,0.00396209170080936,"HIGH",240,50.4403305053711,"Northeast",1114,"NOT SIGNIFICANT"
"3279",635880,4330200,-8.53568570537902e-05,0.962890556792091,-0.00213392142634475,"HIGH",210,36.5730323791504,"Northeast",1114,"NOT SIGNIFICANT"
"3280",635880,4330230,0.00350374919715316,0.123741137969612,0.087593729928829,"HIGH",180,27.4075756072998,"Northeast",1107,"NOT SIGNIFICANT"
"3281",635880,4330260,0.00209094522051829,0.17295990274525,0.0522736305129573,"HIGH",150,41.9059410095215,"Northeast",1100,"NOT SIGNIFICANT"
"3282",635880,4330290,0.0026766562192248,0.217069677327397,0.06691640548062,"HIGH",120,53.8806610107422,"Northeast",1096,"NOT SIGNIFICANT"
"3283",635880,4330320,0.00573747727136462,0.00962773243540387,0.143436931784115,"HIGH",90,45,"Northeast",1093,"SIGNIFICANT"
"3284",635880,4330350,0.00621052397856803,0.0194685814940932,0.155263099464201,"MID",60,38.2901649475098,"Northeast",1088,"SIGNIFICANT"
"3285",635880,4330380,0.00261446961126585,0.190257601853322,0.0653617402816462,"MID",30,37.8749847412109,"Northeast",1083,"NOT SIGNIFICANT"
"3286",635880,4330410,0.00431611245010773,0.0672960691216247,0.107902811252693,"MID",0,37.5685920715332,"Northeast",1079,"NOT SIGNIFICANT"
"3287",635880,4330440,0.00453043209894367,0.0205127502906388,0.113260802473592,"MID",0,19.9831066131592,"North",1077,"SIGNIFICANT"
"3288",635880,4330470,0.00601265608608581,0.053942282299937,0.150316402152145,"MID",0,354.472473144531,"North",1074,"NOT SIGNIFICANT"
"3289",635880,4330500,0.00595600975900534,0.0847211542244437,0.148900243975133,"MID",0,345.068572998047,"North",1069,"NOT SIGNIFICANT"
"3290",635880,4330530,0.0101821291599706,0.0323612592604411,0.254553228999266,"MID",0,357.273681640625,"North",1066,"SIGNIFICANT"
"3291",635880,4330560,0.0105550872813228,0.0266508061201866,0.263877182033071,"MID",0,74.7448806762695,"East",1064,"SIGNIFICANT"
"3292",635880,4330590,0.00708775737830664,0.101136421817946,0.177193934457666,"MID",0,127.40535736084,"Southeast",1066,"NOT SIGNIFICANT"
"3293",635880,4330620,0.00250681267463783,0.262434016471358,0.0626703168659458,"MID",0,120.068580627441,"Southeast",1068,"NOT SIGNIFICANT"
"3294",635880,4330650,0.00427002547204063,0.103610887769797,0.106750636801016,"MID",30,93.0127868652344,"East",1069,"NOT SIGNIFICANT"
"3295",635880,4330680,0.00727585564688552,0.0458774526507165,0.181896391172138,"MID",30,59.0362434387207,"Northeast",1068,"SIGNIFICANT"
"3296",635880,4330710,0.00842719406691055,0.0538209513805413,0.210679851672764,"MID",30,32.47119140625,"Northeast",1066,"NOT SIGNIFICANT"
"3297",635880,4330740,0.00892570979146342,0.00567501105227282,0.223142744786586,"MID",0,354.805572509766,"North",1065,"SIGNIFICANT"
"3298",635880,4330770,0.00841075954343999,0.0137144591769157,0.210268988586,"MID",0,333.434936523438,"Northwest",1063,"SIGNIFICANT"
"3299",635880,4330800,0.00986269850529802,0.00866862755908323,0.246567462632451,"MID",0,303.690063476562,"Northwest",1063,"SIGNIFICANT"
"3300",635880,4330830,0.00515168355117517,0.0930712608525674,0.128792088779379,"MID",0,270,"West",1063,"NOT SIGNIFICANT"
"3301",635880,4330860,0.00309883537167154,0.406791613542196,0.0774708842917885,"MID",30,244.653823852539,"Southwest",1063,"NOT SIGNIFICANT"
"3302",635880,4330890,0.00197979292324525,0.642937573270411,0.0494948230811314,"MID",42.4264068603516,236.888656616211,"Southwest",1065,"NOT SIGNIFICANT"
"3303",635880,4330920,0.00404997516086462,0.220407844481893,0.101249379021616,"MID",67.0820388793945,232.765167236328,"Southwest",1067,"NOT SIGNIFICANT"
"3304",635880,4330950,0.00544879909759638,0.0200799462001794,0.136219977439909,"MID",94.8683319091797,242.650131225586,"Southwest",1070,"SIGNIFICANT"
"3305",635880,4330980,0.00426892755885584,0.0290629880519898,0.106723188971396,"MID",123.693168640137,250.559967041016,"West",1071,"SIGNIFICANT"
"3306",635880,4331010,0.00353116347183521,0.0458837616643139,0.0882790867958802,"MID",152.970581054688,252.552810668945,"West",1073,"SIGNIFICANT"
"3307",635880,4331040,0.00381297907794316,0.0264708354633452,0.0953244769485791,"MID",182.482879638672,268.264282226562,"West",1074,"SIGNIFICANT"
"3308",635880,4331070,0.0023104711674828,0.0701354257374871,0.05776177918707,"MID",212.132034301758,270,"West",1073,"NOT SIGNIFICANT"
"3309",635880,4331100,0.00380269494499735,0.0886648038596604,0.0950673736249338,"MID",234.307495117188,259.380340576172,"West",1073,"NOT SIGNIFICANT"
"3310",635880,4331130,0.00207678747789201,0.25834068403469,0.0519196869473002,"MID",256.320098876953,255.963760375977,"West",1074,"NOT SIGNIFICANT"
"3311",635880,4331160,0.00329321792262697,0.175877731841247,0.0823304480656743,"MID",268.328155517578,252.645980834961,"West",1075,"NOT SIGNIFICANT"
"3312",635880,4331190,0.0027994273417154,0.211259864311978,0.0699856835428849,"MID",283.019439697266,246.370620727539,"Southwest",1077,"NOT SIGNIFICANT"
"3313",635880,4331220,0.00315644786964132,0.138867485809697,0.078911196741033,"MID",295.465728759766,243.434951782227,"Southwest",1079,"NOT SIGNIFICANT"
"3314",635880,4331250,0.00459988959916945,0.0803099614915137,0.114997239979236,"MID",308.868896484375,250.559967041016,"West",1081,"NOT SIGNIFICANT"
"3315",635880,4331280,0.00712776351674565,0.0006931944358792,0.178194087918641,"MID",323.109893798828,255.256439208984,"West",1082,"SIGNIFICANT"
"3316",635880,4331310,0.00606928933366301,0.0207656260473061,0.151732233341575,"MID",335.410186767578,259.824493408203,"West",1084,"SIGNIFICANT"
"3317",635880,4331340,0.005426649632693,0.00341695214897141,0.135666240817325,"MID",349.857116699219,279.462310791016,"West",1084,"SIGNIFICANT"
"3318",635880,4331370,0.00428501489255718,0.0279604966775381,0.10712537231393,"MID",362.491394042969,290.556030273438,"West",1082,"SIGNIFICANT"
"3319",635880,4331400,0.00565192547870452,0.00427275984115509,0.141298136967613,"MID",375.89892578125,299.744873046875,"Northwest",1081,"SIGNIFICANT"
"3320",635880,4331430,0.00826983510864983,0.0232699552716642,0.206745877716246,"MID",391.152130126953,300.963745117188,"Northwest",1078,"SIGNIFICANT"
"3321",635880,4331460,0.00602209622673421,0.127941699040179,0.150552405668355,"MID",408.044128417969,263.1572265625,"West",1077,"NOT SIGNIFICANT"
"3322",635880,4331490,0.007070034633056,0.0144819144979954,0.1767508658264,"MID",426.380126953125,241.699249267578,"Southwest",1079,"SIGNIFICANT"
"3323",635880,4331520,0.00538123439095724,0.0132219901914552,0.134530859773931,"MID",442.944702148438,239.743560791016,"Southwest",1080,"SIGNIFICANT"
"3324",635880,4331550,0.00654283162288399,0.00434031624378624,0.1635707905721,"MID",457.930114746094,251.565048217773,"West",1082,"SIGNIFICANT"
"3325",635880,4331580,0.00789027138269343,0.00270029855783184,0.197256784567336,"MID",474.341644287109,270,"West",1082,"SIGNIFICANT"
"3326",635880,4331610,0.00763846121382316,0.0113209051779027,0.190961530345579,"MID",492.036590576172,264.805572509766,"West",1082,"SIGNIFICANT"
"3327",635880,4331640,0.00835144383181583,0.00452254720742712,0.208786095795396,"MID",510.881591796875,274.763641357422,"West",1083,"SIGNIFICANT"
"3328",635880,4331670,0.00424210922132208,0.0171973618648055,0.106052730533052,"MID",530.754150390625,298.610473632812,"Northwest",1082,"SIGNIFICANT"
"3329",635880,4331700,0.00431890151757198,0.00451516252853416,0.1079725379393,"MID",551.543273925781,309.289398193359,"Northwest",1080,"SIGNIFICANT"
"3330",635880,4331730,0.00252618655234507,0.0515912982348724,0.0631546638086269,"MID",573.149169921875,298.300750732422,"Northwest",1077,"NOT SIGNIFICANT"
"3331",635880,4331760,0.00102174158201243,0.261010017912546,0.0255435395503107,"MID",593.9697265625,295.7099609375,"Northwest",1076,"NOT SIGNIFICANT"
"3332",635880,4331790,0.00347380957641353,0.0802962124774084,0.0868452394103383,"MID",615.548522949219,309.805572509766,"Northwest",1074,"NOT SIGNIFICANT"
"3333",635880,4331820,0.00298767112432315,0.0614711964856573,0.0746917781080787,"MID",636.396118164062,306.869903564453,"Northwest",1071,"NOT SIGNIFICANT"
"3334",635910,4329660,0.0018825105830918,0.275019258394982,0.047062764577295,"HIGH",750.599731445312,261.869903564453,"West",1173,"NOT SIGNIFICANT"
"3335",635910,4329690,0.00313006804158463,0.15045924352767,0.0782517010396158,"HIGH",720.624755859375,258.690063476562,"West",1174,"NOT SIGNIFICANT"
"3336",635910,4329720,0.00414031581875755,0.0528017086482217,0.103507895468939,"HIGH",690.65185546875,327.52880859375,"Northwest",1174,"NOT SIGNIFICANT"
"3337",635910,4329750,0.00359034571058892,0.042811807017635,0.0897586427647229,"HIGH",660.681457519531,5.52754020690918,"North",1171,"SIGNIFICANT"
"3338",635910,4329780,0.00274807517132146,0.0926993520794794,0.0687018792830366,"HIGH",630.7138671875,15.0183610916138,"North",1166,"NOT SIGNIFICANT"
"3339",635910,4329810,0.00198002095837466,0.399853154549266,0.0495005239593665,"HIGH",600.74951171875,19.2900466918945,"North",1160,"NOT SIGNIFICANT"
"3340",635910,4329840,0.00482292067086501,0.0570442277540393,0.120573016771625,"HIGH",570.788940429688,23.6293773651123,"Northeast",1155,"NOT SIGNIFICANT"
"3341",635910,4329870,0.00149134623027953,0.502136812108943,0.0372836557569883,"HIGH",540.832702636719,33.6900672912598,"Northeast",1152,"NOT SIGNIFICANT"
"3342",635910,4329900,0.0048225453364821,0.110573784651123,0.120563633412052,"HIGH",510.881591796875,42.1375961303711,"Northeast",1149,"NOT SIGNIFICANT"
"3343",635910,4329930,0.00318682862304541,0.0783195187505485,0.0796707155761353,"HIGH",480.936584472656,32.1957321166992,"Northeast",1147,"NOT SIGNIFICANT"
"3344",635910,4329960,0.00301250219709429,0.0992193878076311,0.0753125549273574,"HIGH",450.998901367188,16.557071685791,"North",1143,"NOT SIGNIFICANT"
"3345",635910,4329990,0.00373284143457209,0.0828596608199171,0.0933210358643023,"HIGH",421.070068359375,10.1755104064941,"North",1138,"NOT SIGNIFICANT"
"3346",635910,4330020,0.00410326473724588,0.0541880572990676,0.102581618431147,"HIGH",391.152130126953,8.13010215759277,"North",1133,"NOT SIGNIFICANT"
"3347",635910,4330050,0.00219827411300109,0.216196991838698,0.0549568528250273,"HIGH",361.247833251953,14.4207735061646,"North",1127,"NOT SIGNIFICANT"
"3348",635910,4330080,0.00179200276987478,0.360511293223919,0.0448000692468695,"HIGH",331.36083984375,29.4758892059326,"Northeast",1124,"NOT SIGNIFICANT"
"3349",635910,4330110,8.93093080859001e-05,0.978971369224481,0.0022327327021475,"HIGH",301.496276855469,21.5014343261719,"North",1122,"NOT SIGNIFICANT"
"3350",635910,4330140,-0.00184795222174574,0.340472802557465,-0.0461988055436434,"HIGH",271.661560058594,16.557071685791,"North",1116,"NOT SIGNIFICANT"
"3351",635910,4330170,-0.00194881497574909,0.398705217266911,-0.0487203743937272,"HIGH",241.867736816406,32.47119140625,"Northeast",1112,"NOT SIGNIFICANT"
"3352",635910,4330200,0.00194104183419704,0.306032156446352,0.0485260458549261,"HIGH",212.132034301758,32.6609115600586,"Northeast",1111,"NOT SIGNIFICANT"
"3353",635910,4330230,0.00249697231576033,0.111945427147249,0.0624243078940082,"HIGH",182.482879638672,28.8865814208984,"Northeast",1103,"NOT SIGNIFICANT"
"3354",635910,4330260,0.00420970602694241,0.000991851252765307,0.10524265067356,"HIGH",152.970581054688,36.6341133117676,"Northeast",1096,"SIGNIFICANT"
"3355",635910,4330290,0.00291553933929408,0.0552737019583162,0.0728884834823521,"HIGH",123.693168640137,45,"Northeast",1093,"NOT SIGNIFICANT"
"3356",635910,4330320,0.00225409052919936,0.306054738821431,0.0563522632299839,"MID",94.8683319091797,34.6951522827148,"Northeast",1090,"NOT SIGNIFICANT"
"3357",635910,4330350,0.00340808428878601,0.000560660333915572,0.0852021072196504,"MID",67.0820388793945,15.2551183700562,"North",1086,"SIGNIFICANT"
"3358",635910,4330380,0.00250354146899108,0.330364549575003,0.0625885367247771,"MID",42.4264068603516,1.84761023521423,"North",1081,"NOT SIGNIFICANT"
"3359",635910,4330410,0.00435004341427452,0.0708048478895515,0.108751085356863,"MID",30,343.610473632812,"North",1078,"NOT SIGNIFICANT"
"3360",635910,4330440,0.00318831487725014,0.165994328338335,0.0797078719312536,"MID",30,319.763641357422,"Northwest",1077,"NOT SIGNIFICANT"
"3361",635910,4330470,0.00700845150390882,0.0641267300926129,0.175211287597721,"MID",30,329.036254882812,"Northwest",1075,"NOT SIGNIFICANT"
"3362",635910,4330500,0.00560798148071282,0.0707466286631844,0.14019953701782,"MID",30,334.179016113281,"Northwest",1072,"NOT SIGNIFICANT"
"3363",635910,4330530,0.0103935443393177,0.0122761045791272,0.259838608482943,"MID",30,338.198577880859,"North",1068,"SIGNIFICANT"
"3364",635910,4330560,0.0161104144888287,0.013875077590178,0.402760362220718,"MID",30,338.962493896484,"North",1063,"SIGNIFICANT"
"3365",635910,4330590,0.00674146836427732,0.121494367604184,0.168536709106933,"MID",30,144.462326049805,"Southeast",1064,"NOT SIGNIFICANT"
"3366",635910,4330620,0.00666804957797895,0.0431777626416007,0.166701239449474,"MID",0,123.690071105957,"Southeast",1065,"SIGNIFICANT"
"3367",635910,4330650,0.00685465377744089,0.145889588735085,0.171366344436022,"MID",0,108.434951782227,"East",1066,"NOT SIGNIFICANT"
"3368",635910,4330680,0.00790003085996251,0.0731108795453119,0.197500771499063,"MID",0,90,"East",1066,"NOT SIGNIFICANT"
"3369",635910,4330710,0.00608630638688005,0.0753760375185636,0.152157659672001,"MID",0,278.130096435547,"West",1066,"NOT SIGNIFICANT"
"3370",635910,4330740,0.00878721122199585,0.0420453172207939,0.219680280549896,"MID",0,280.007965087891,"West",1066,"SIGNIFICANT"
"3371",635910,4330770,0.0128220904864427,0.0235787490313632,0.320552262161069,"MID",30,284.036254882812,"West",1065,"SIGNIFICANT"
"3372",635910,4330800,0.00935812443859144,0.0282033153268253,0.233953110964786,"MID",30,276.8427734375,"West",1064,"SIGNIFICANT"
"3373",635910,4330830,0.00352196535664845,0.280630040096206,0.0880491339162113,"MID",30,258.690063476562,"West",1064,"NOT SIGNIFICANT"
"3374",635910,4330860,0.00245839208000153,0.428976527925036,0.0614598020000383,"MID",42.4264068603516,244.2900390625,"Southwest",1066,"NOT SIGNIFICANT"
"3375",635910,4330890,0.00346697449757012,0.360788594836556,0.0866743624392529,"MID",67.0820388793945,240.255111694336,"Southwest",1068,"NOT SIGNIFICANT"
"3376",635910,4330920,0.00508555809996831,0.127255187499503,0.127138952499208,"MID",84.8528137207031,234.865814208984,"Southwest",1070,"NOT SIGNIFICANT"
"3377",635910,4330950,0.00356435555336243,0.103174666333483,0.0891088888340607,"MID",108.166542053223,235.304840087891,"Southwest",1073,"NOT SIGNIFICANT"
"3378",635910,4330980,0.00280590446479165,0.152213139049158,0.0701476116197913,"MID",134.164077758789,240.945388793945,"Southwest",1075,"NOT SIGNIFICANT"
"3379",635910,4331010,0.00357269098604228,0.0509568146428356,0.0893172746510569,"MID",161.554946899414,250.346176147461,"West",1077,"NOT SIGNIFICANT"
"3380",635910,4331040,0.00234602267847084,0.142618941067923,0.0586505669617711,"MID",189.736663818359,266.185913085938,"West",1077,"NOT SIGNIFICANT"
"3381",635910,4331070,0.00189806200327092,0.309193279671106,0.047451550081773,"MID",218.403289794922,265.100921630859,"West",1077,"NOT SIGNIFICANT"
"3382",635910,4331100,0.00397766552737998,0.0386759293235826,0.0994416381844994,"MID",247.386337280273,259.824493408203,"West",1078,"SIGNIFICANT"
"3383",635910,4331130,0.00358566004227317,0.0628224379580481,0.0896415010568293,"MID",276.586334228516,256.607513427734,"West",1079,"NOT SIGNIFICANT"
"3384",635910,4331160,0.00110016781426877,0.500718561755623,0.0275041953567192,"MID",295.465728759766,256.263732910156,"West",1080,"NOT SIGNIFICANT"
"3385",635910,4331190,0.00258310208402234,0.0498013001654325,0.0645775521005585,"MID",308.868896484375,254.744888305664,"West",1081,"SIGNIFICANT"
"3386",635910,4331220,0.00574924325010316,0.0302512199144353,0.143731081252579,"MID",323.109893798828,250.7099609375,"West",1083,"SIGNIFICANT"
"3387",635910,4331250,0.00598902623271602,0.0204258499840677,0.149725655817901,"MID",335.410186767578,250.641006469727,"West",1085,"SIGNIFICANT"
"3388",635910,4331280,0.0091757561765558,0.008524693391645,0.229393904413895,"MID",349.857116699219,253.610458374023,"West",1087,"SIGNIFICANT"
"3389",635910,4331310,0.00635596641628562,0.00415622803437979,0.158899160407141,"MID",362.491394042969,264.093872070312,"West",1088,"SIGNIFICANT"
"3390",635910,4331340,0.00899548865035011,0.00118032480716414,0.224887216258753,"MID",375.89892578125,284.534454345703,"West",1088,"SIGNIFICANT"
"3391",635910,4331370,0.00578629600753998,0.0630978798426124,0.1446574001885,"MID",390,296.565063476562,"Northwest",1086,"NOT SIGNIFICANT"
"3392",635910,4331400,0.00814305817876892,0.000537868642927255,0.203576454469223,"MID",402.492248535156,307.568603515625,"Northwest",1084,"SIGNIFICANT"
"3393",635910,4331430,0.0091336539292978,0.00824348460340642,0.228341348232445,"MID",416.773315429688,303.690063476562,"Northwest",1081,"SIGNIFICANT"
"3394",635910,4331460,0.00639523124928005,0.0721266943834245,0.159880781232001,"MID",432.666168212891,262.568603515625,"West",1080,"NOT SIGNIFICANT"
"3395",635910,4331490,0.00820148816391444,0.00810412470986661,0.205037204097861,"MID",450,237.52880859375,"Southwest",1082,"SIGNIFICANT"
"3396",635910,4331520,0.00745055707932112,0.017651925087109,0.186263926983028,"MID",468.614990234375,240.524108886719,"Southwest",1084,"SIGNIFICANT"
"3397",635910,4331550,0.00710350950874747,0.00572457508634766,0.177587737718687,"MID",483.735473632812,255.963760375977,"West",1085,"SIGNIFICANT"
"3398",635910,4331580,0.0103962815259665,0.00192221063794924,0.259907038149162,"MID",499.299499511719,270,"West",1085,"SIGNIFICANT"
"3399",635910,4331610,0.00810635292078301,0.00453131935534628,0.202658823019575,"MID",516.139526367188,264.805572509766,"West",1085,"SIGNIFICANT"
"3400",635910,4331640,0.00880281463229002,0.00133686286413229,0.220070365807251,"MID",534.134826660156,286.389526367188,"West",1086,"SIGNIFICANT"
"3401",635910,4331670,0.00369741106383088,0.0887059243427954,0.092435276595772,"MID",553.172668457031,319.085601806641,"Northwest",1084,"NOT SIGNIFICANT"
"3402",635910,4331700,0.00167792478079903,0.318014944912018,0.0419481195199756,"MID",573.149169921875,315,"Northwest",1082,"NOT SIGNIFICANT"
"3403",635910,4331730,0.00288517366921705,0.0666418549973497,0.0721293417304263,"MID",593.9697265625,299.054595947266,"Northwest",1081,"NOT SIGNIFICANT"
"3404",635910,4331760,0.00302564913821401,0.0412774855917196,0.0756412284553502,"MID",615.548522949219,308.290161132812,"Northwest",1080,"SIGNIFICANT"
"3405",635910,4331790,0.00266317307293274,0.0799628976276662,0.0665793268233186,"MID",636.396118164062,317.862396240234,"Northwest",1077,"NOT SIGNIFICANT"
"3406",635910,4331820,0.00380577684396063,0.0475932488955658,0.0951444210990157,"MID",657.951354980469,315,"Northwest",1074,"SIGNIFICANT"
