"","x","y","ndvi86","ndvi11","class"
"2520",635520,4331760,1,1,1
"2521",635520,4331790,1,1,1
"2522",635520,4331820,1,1,1
"2523",635520,4331850,1,1,1
"2524",635520,4331880,1,2,2
"2525",635550,4330110,2,2,4
"2526",635550,4330140,2,2,4
"2527",635550,4330170,2,2,4
"2528",635550,4330200,2,2,4
"2529",635550,4330230,2,2,4
"2530",635550,4330260,2,2,4
"2531",635550,4330290,1,1,1
"2532",635550,4330320,1,1,1
"2533",635550,4330350,1,2,2
"2534",635550,4330380,1,1,1
"2535",635550,4330410,1,1,1
"2536",635550,4330440,1,1,1
"2537",635550,4330470,1,1,1
"2538",635550,4330500,1,1,1
"2539",635550,4330530,1,2,2
"2540",635550,4330560,1,2,2
"2541",635550,4330590,1,2,2
"2542",635550,4330620,1,2,2
"2543",635550,4330650,1,2,2
"2544",635550,4330680,1,2,2
"2545",635550,4330710,2,2,4
"2546",635550,4330740,2,2,4
"2547",635550,4330770,1,2,2
"2548",635550,4330800,1,1,1
"2549",635550,4330830,1,1,1
"2550",635550,4330860,1,1,1
"2551",635550,4330890,1,1,1
"2552",635550,4330920,1,1,1
"2553",635550,4330950,1,1,1
"2554",635550,4330980,1,1,1
"2555",635550,4331010,2,1,3
"2556",635550,4331040,1,1,1
"2557",635550,4331070,1,1,1
"2558",635550,4331100,1,1,1
"2559",635550,4331130,1,1,1
"2560",635550,4331160,1,2,2
"2561",635550,4331190,2,2,4
"2562",635550,4331220,2,2,4
"2563",635550,4331250,2,2,4
"2564",635550,4331280,2,2,4
"2565",635550,4331310,1,2,2
"2566",635550,4331340,2,2,4
"2567",635550,4331370,2,2,4
"2568",635550,4331400,2,2,4
"2569",635550,4331430,1,1,1
"2570",635550,4331460,1,1,1
"2571",635550,4331490,1,1,1
"2572",635550,4331520,1,2,2
"2573",635550,4331550,1,1,1
"2574",635550,4331580,1,1,1
"2575",635550,4331610,1,1,1
"2576",635550,4331640,1,1,1
"2577",635550,4331670,1,1,1
"2578",635550,4331700,1,1,1
"2579",635550,4331730,1,1,1
"2580",635550,4331760,1,1,1
"2581",635550,4331790,1,1,1
"2582",635550,4331820,1,1,1
"2583",635550,4331850,1,1,1
"2584",635580,4330080,1,2,2
"2585",635580,4330110,2,2,4
"2586",635580,4330140,2,2,4
"2587",635580,4330170,2,2,4
"2588",635580,4330200,2,2,4
"2589",635580,4330230,2,2,4
"2590",635580,4330260,1,2,2
"2591",635580,4330290,1,1,1
"2592",635580,4330320,1,1,1
"2593",635580,4330350,1,1,1
"2594",635580,4330380,2,1,3
"2595",635580,4330410,2,1,3
"2596",635580,4330440,1,1,1
"2597",635580,4330470,1,1,1
"2598",635580,4330500,2,2,4
"2599",635580,4330530,2,2,4
"2600",635580,4330560,2,2,4
"2601",635580,4330590,2,2,4
"2602",635580,4330620,2,2,4
"2603",635580,4330650,2,2,4
"2604",635580,4330680,2,2,4
"2605",635580,4330710,2,2,4
"2606",635580,4330740,2,2,4
"2607",635580,4330770,1,1,1
"2608",635580,4330800,1,1,1
"2609",635580,4330830,1,1,1
"2610",635580,4330860,1,2,2
"2611",635580,4330890,1,1,1
"2612",635580,4330920,1,1,1
"2613",635580,4330950,1,1,1
"2614",635580,4330980,2,2,4
"2615",635580,4331010,2,1,3
"2616",635580,4331040,2,2,4
"2617",635580,4331070,2,2,4
"2618",635580,4331100,2,2,4
"2619",635580,4331130,2,2,4
"2620",635580,4331160,2,2,4
"2621",635580,4331190,2,2,4
"2622",635580,4331220,2,2,4
"2623",635580,4331250,2,2,4
"2624",635580,4331280,2,2,4
"2625",635580,4331310,1,1,1
"2626",635580,4331340,2,2,4
"2627",635580,4331370,1,2,2
"2628",635580,4331400,1,1,1
"2629",635580,4331430,1,1,1
"2630",635580,4331460,1,2,2
"2631",635580,4331490,1,2,2
"2632",635580,4331520,1,2,2
"2633",635580,4331550,1,1,1
"2634",635580,4331580,1,1,1
"2635",635580,4331610,1,2,2
"2636",635580,4331640,1,1,1
"2637",635580,4331670,1,1,1
"2638",635580,4331700,1,1,1
"2639",635580,4331730,1,1,1
"2640",635580,4331760,1,1,1
"2641",635580,4331790,1,1,1
"2642",635580,4331820,1,1,1
"2643",635580,4331850,1,1,1
"2644",635610,4330020,2,2,4
"2645",635610,4330050,1,1,1
"2646",635610,4330080,1,2,2
"2647",635610,4330110,1,2,2
"2648",635610,4330140,2,2,4
"2649",635610,4330170,2,2,4
"2650",635610,4330200,1,1,1
"2651",635610,4330230,1,1,1
"2652",635610,4330260,1,1,1
"2653",635610,4330290,1,1,1
"2654",635610,4330320,1,1,1
"2655",635610,4330350,1,1,1
"2656",635610,4330380,1,1,1
"2657",635610,4330410,1,1,1
"2658",635610,4330440,1,1,1
"2659",635610,4330470,1,1,1
"2660",635610,4330500,2,2,4
"2661",635610,4330530,2,2,4
"2662",635610,4330560,2,2,4
"2663",635610,4330590,2,2,4
"2664",635610,4330620,2,2,4
"2665",635610,4330650,2,2,4
"2666",635610,4330680,2,2,4
"2667",635610,4330710,2,2,4
"2668",635610,4330740,2,2,4
"2669",635610,4330770,1,1,1
"2670",635610,4330800,2,1,3
"2671",635610,4330830,2,1,3
"2672",635610,4330860,1,1,1
"2673",635610,4330890,1,1,1
"2674",635610,4330920,1,1,1
"2675",635610,4330950,2,2,4
"2676",635610,4330980,2,2,4
"2677",635610,4331010,2,2,4
"2678",635610,4331040,2,2,4
"2679",635610,4331070,2,2,4
"2680",635610,4331100,2,2,4
"2681",635610,4331130,2,2,4
"2682",635610,4331160,1,2,2
"2683",635610,4331190,1,2,2
"2684",635610,4331220,1,2,2
"2685",635610,4331250,2,2,4
"2686",635610,4331280,1,2,2
"2687",635610,4331310,1,1,1
"2688",635610,4331340,1,1,1
"2689",635610,4331370,1,2,2
"2690",635610,4331400,1,2,2
"2691",635610,4331430,1,2,2
"2692",635610,4331460,1,2,2
"2693",635610,4331490,1,2,2
"2694",635610,4331520,1,1,1
"2695",635610,4331550,1,1,1
"2696",635610,4331580,1,1,1
"2697",635610,4331610,1,2,2
"2698",635610,4331640,1,2,2
"2699",635610,4331670,1,2,2
"2700",635610,4331700,1,1,1
"2701",635610,4331730,1,1,1
"2702",635610,4331760,1,1,1
"2703",635610,4331790,1,1,1
"2704",635610,4331820,1,1,1
"2705",635610,4331850,1,1,1
"2706",635640,4329930,1,2,2
"2707",635640,4329960,1,2,2
"2708",635640,4329990,2,2,4
"2709",635640,4330020,2,1,3
"2710",635640,4330050,1,1,1
"2711",635640,4330080,1,1,1
"2712",635640,4330110,1,2,2
"2713",635640,4330140,1,2,2
"2714",635640,4330170,1,1,1
"2715",635640,4330200,1,1,1
"2716",635640,4330230,1,1,1
"2717",635640,4330260,1,1,1
"2718",635640,4330290,1,1,1
"2719",635640,4330320,1,1,1
"2720",635640,4330350,1,1,1
"2721",635640,4330380,1,1,1
"2722",635640,4330410,1,1,1
"2723",635640,4330440,1,1,1
"2724",635640,4330470,1,1,1
"2725",635640,4330500,2,2,4
"2726",635640,4330530,2,2,4
"2727",635640,4330560,2,1,3
"2728",635640,4330590,1,2,2
"2729",635640,4330620,2,2,4
"2730",635640,4330650,2,2,4
"2731",635640,4330680,2,2,4
"2732",635640,4330710,2,2,4
"2733",635640,4330740,2,2,4
"2734",635640,4330770,2,1,3
"2735",635640,4330800,1,1,1
"2736",635640,4330830,1,1,1
"2737",635640,4330860,1,1,1
"2738",635640,4330890,2,2,4
"2739",635640,4330920,2,2,4
"2740",635640,4330950,2,2,4
"2741",635640,4330980,2,2,4
"2742",635640,4331010,2,2,4
"2743",635640,4331040,1,2,2
"2744",635640,4331070,1,1,1
"2745",635640,4331100,1,1,1
"2746",635640,4331130,1,1,1
"2747",635640,4331160,1,2,2
"2748",635640,4331190,1,2,2
"2749",635640,4331220,1,2,2
"2750",635640,4331250,1,2,2
"2751",635640,4331280,1,1,1
"2752",635640,4331310,1,1,1
"2753",635640,4331340,1,2,2
"2754",635640,4331370,1,2,2
"2755",635640,4331400,2,2,4
"2756",635640,4331430,1,2,2
"2757",635640,4331460,1,2,2
"2758",635640,4331490,1,2,2
"2759",635640,4331520,1,1,1
"2760",635640,4331550,1,2,2
"2761",635640,4331580,1,2,2
"2762",635640,4331610,1,2,2
"2763",635640,4331640,2,2,4
"2764",635640,4331670,1,2,2
"2765",635640,4331700,1,1,1
"2766",635640,4331730,1,1,1
"2767",635640,4331760,1,1,1
"2768",635640,4331790,1,1,1
"2769",635640,4331820,1,1,1
"2770",635640,4331850,1,1,1
"2771",635670,4329870,2,2,4
"2772",635670,4329900,1,2,2
"2773",635670,4329930,1,2,2
"2774",635670,4329960,1,2,2
"2775",635670,4329990,1,1,1
"2776",635670,4330020,1,1,1
"2777",635670,4330050,1,1,1
"2778",635670,4330080,1,1,1
"2779",635670,4330110,1,1,1
"2780",635670,4330140,1,1,1
"2781",635670,4330170,1,1,1
"2782",635670,4330200,1,1,1
"2783",635670,4330230,1,1,1
"2784",635670,4330260,1,1,1
"2785",635670,4330290,1,1,1
"2786",635670,4330320,1,1,1
"2787",635670,4330350,1,1,1
"2788",635670,4330380,1,1,1
"2789",635670,4330410,1,1,1
"2790",635670,4330440,1,1,1
"2791",635670,4330470,1,1,1
"2792",635670,4330500,1,1,1
"2793",635670,4330530,2,2,4
"2794",635670,4330560,2,2,4
"2795",635670,4330590,2,2,4
"2796",635670,4330620,2,2,4
"2797",635670,4330650,2,2,4
"2798",635670,4330680,2,2,4
"2799",635670,4330710,2,2,4
"2800",635670,4330740,2,2,4
"2801",635670,4330770,2,1,3
"2802",635670,4330800,1,1,1
"2803",635670,4330830,1,1,1
"2804",635670,4330860,2,1,3
"2805",635670,4330890,2,2,4
"2806",635670,4330920,2,2,4
"2807",635670,4330950,2,2,4
"2808",635670,4330980,2,2,4
"2809",635670,4331010,1,1,1
"2810",635670,4331040,1,1,1
"2811",635670,4331070,1,1,1
"2812",635670,4331100,1,1,1
"2813",635670,4331130,1,1,1
"2814",635670,4331160,1,1,1
"2815",635670,4331190,1,2,2
"2816",635670,4331220,1,1,1
"2817",635670,4331250,1,1,1
"2818",635670,4331280,1,1,1
"2819",635670,4331310,1,1,1
"2820",635670,4331340,1,2,2
"2821",635670,4331370,2,2,4
"2822",635670,4331400,1,2,2
"2823",635670,4331430,1,2,2
"2824",635670,4331460,1,2,2
"2825",635670,4331490,1,2,2
"2826",635670,4331520,1,2,2
"2827",635670,4331550,1,2,2
"2828",635670,4331580,1,2,2
"2829",635670,4331610,1,2,2
"2830",635670,4331640,1,2,2
"2831",635670,4331670,1,2,2
"2832",635670,4331700,1,1,1
"2833",635670,4331730,1,1,1
"2834",635670,4331760,1,1,1
"2835",635670,4331790,1,1,1
"2836",635670,4331820,1,1,1
"2837",635670,4331850,1,1,1
"2838",635700,4329840,2,2,4
"2839",635700,4329870,2,2,4
"2840",635700,4329900,1,2,2
"2841",635700,4329930,1,1,1
"2842",635700,4329960,1,1,1
"2843",635700,4329990,1,1,1
"2844",635700,4330020,1,1,1
"2845",635700,4330050,1,1,1
"2846",635700,4330080,1,1,1
"2847",635700,4330110,1,1,1
"2848",635700,4330140,1,1,1
"2849",635700,4330170,1,1,1
"2850",635700,4330200,2,2,4
"2851",635700,4330230,1,1,1
"2852",635700,4330260,1,1,1
"2853",635700,4330290,1,1,1
"2854",635700,4330320,1,1,1
"2855",635700,4330350,1,1,1
"2856",635700,4330380,2,1,3
"2857",635700,4330410,1,1,1
"2858",635700,4330440,1,1,1
"2859",635700,4330470,1,1,1
"2860",635700,4330500,2,2,4
"2861",635700,4330530,2,2,4
"2862",635700,4330560,2,2,4
"2863",635700,4330590,2,1,3
"2864",635700,4330620,2,2,4
"2865",635700,4330650,2,2,4
"2866",635700,4330680,2,2,4
"2867",635700,4330710,2,2,4
"2868",635700,4330740,2,2,4
"2869",635700,4330770,2,2,4
"2870",635700,4330800,2,1,3
"2871",635700,4330830,1,2,2
"2872",635700,4330860,1,2,2
"2873",635700,4330890,2,2,4
"2874",635700,4330920,2,2,4
"2875",635700,4330950,2,2,4
"2876",635700,4330980,1,2,2
"2877",635700,4331010,1,1,1
"2878",635700,4331040,1,1,1
"2879",635700,4331070,1,1,1
"2880",635700,4331100,1,1,1
"2881",635700,4331130,1,1,1
"2882",635700,4331160,1,1,1
"2883",635700,4331190,1,1,1
"2884",635700,4331220,1,1,1
"2885",635700,4331250,1,1,1
"2886",635700,4331280,1,1,1
"2887",635700,4331310,1,1,1
"2888",635700,4331340,1,2,2
"2889",635700,4331370,1,2,2
"2890",635700,4331400,1,2,2
"2891",635700,4331430,1,2,2
"2892",635700,4331460,1,2,2
"2893",635700,4331490,1,2,2
"2894",635700,4331520,1,2,2
"2895",635700,4331550,1,2,2
"2896",635700,4331580,1,2,2
"2897",635700,4331610,1,2,2
"2898",635700,4331640,1,2,2
"2899",635700,4331670,1,1,1
"2900",635700,4331700,1,2,2
"2901",635700,4331730,1,1,1
"2902",635700,4331760,1,1,1
"2903",635700,4331790,1,1,1
"2904",635700,4331820,1,1,1
"2905",635700,4331850,1,1,1
"2906",635730,4329810,2,2,4
"2907",635730,4329840,2,2,4
"2908",635730,4329870,1,2,2
"2909",635730,4329900,1,1,1
"2910",635730,4329930,1,1,1
"2911",635730,4329960,1,1,1
"2912",635730,4329990,1,1,1
"2913",635730,4330020,1,1,1
"2914",635730,4330050,1,1,1
"2915",635730,4330080,1,1,1
"2916",635730,4330110,1,1,1
"2917",635730,4330140,1,2,2
"2918",635730,4330170,1,1,1
"2919",635730,4330200,1,1,1
"2920",635730,4330230,1,1,1
"2921",635730,4330260,1,1,1
"2922",635730,4330290,1,1,1
"2923",635730,4330320,1,1,1
"2924",635730,4330350,1,1,1
"2925",635730,4330380,2,1,3
"2926",635730,4330410,2,1,3
"2927",635730,4330440,2,2,4
"2928",635730,4330470,2,2,4
"2929",635730,4330500,2,2,4
"2930",635730,4330530,2,2,4
"2931",635730,4330560,2,1,3
"2932",635730,4330590,1,1,1
"2933",635730,4330620,2,2,4
"2934",635730,4330650,2,2,4
"2935",635730,4330680,2,2,4
"2936",635730,4330710,2,2,4
"2937",635730,4330740,2,2,4
"2938",635730,4330770,2,2,4
"2939",635730,4330800,2,2,4
"2940",635730,4330830,1,1,1
"2941",635730,4330860,1,2,2
"2942",635730,4330890,2,2,4
"2943",635730,4330920,2,2,4
"2944",635730,4330950,1,2,2
"2945",635730,4330980,1,1,1
"2946",635730,4331010,1,1,1
"2947",635730,4331040,1,1,1
"2948",635730,4331070,1,1,1
"2949",635730,4331100,1,1,1
"2950",635730,4331130,1,1,1
"2951",635730,4331160,1,1,1
"2952",635730,4331190,1,1,1
"2953",635730,4331220,1,1,1
"2954",635730,4331250,1,1,1
"2955",635730,4331280,1,1,1
"2956",635730,4331310,1,1,1
"2957",635730,4331340,1,1,1
"2958",635730,4331370,1,2,2
"2959",635730,4331400,1,2,2
"2960",635730,4331430,1,2,2
"2961",635730,4331460,1,2,2
"2962",635730,4331490,2,2,4
"2963",635730,4331520,1,1,1
"2964",635730,4331550,1,2,2
"2965",635730,4331580,1,2,2
"2966",635730,4331610,1,2,2
"2967",635730,4331640,1,1,1
"2968",635730,4331670,1,1,1
"2969",635730,4331700,1,1,1
"2970",635730,4331730,1,1,1
"2971",635730,4331760,1,1,1
"2972",635730,4331790,1,1,1
"2973",635730,4331820,1,1,1
"2974",635760,4329690,1,2,2
"2975",635760,4329720,1,2,2
"2976",635760,4329750,1,2,2
"2977",635760,4329780,2,2,4
"2978",635760,4329810,2,2,4
"2979",635760,4329840,1,1,1
"2980",635760,4329870,1,1,1
"2981",635760,4329900,1,1,1
"2982",635760,4329930,1,1,1
"2983",635760,4329960,1,1,1
"2984",635760,4329990,1,2,2
"2985",635760,4330020,2,1,3
"2986",635760,4330050,2,1,3
"2987",635760,4330080,1,1,1
"2988",635760,4330110,1,1,1
"2989",635760,4330140,1,1,1
"2990",635760,4330170,1,1,1
"2991",635760,4330200,1,1,1
"2992",635760,4330230,1,1,1
"2993",635760,4330260,1,1,1
"2994",635760,4330290,1,2,2
"2995",635760,4330320,2,2,4
"2996",635760,4330350,2,2,4
"2997",635760,4330380,2,1,3
"2998",635760,4330410,2,2,4
"2999",635760,4330440,2,2,4
"3000",635760,4330470,2,2,4
"3001",635760,4330500,2,2,4
"3002",635760,4330530,1,1,1
"3003",635760,4330560,1,1,1
"3004",635760,4330590,1,1,1
"3005",635760,4330620,2,1,3
"3006",635760,4330650,2,2,4
"3007",635760,4330680,2,2,4
"3008",635760,4330710,2,2,4
"3009",635760,4330740,2,2,4
"3010",635760,4330770,2,2,4
"3011",635760,4330800,1,2,2
"3012",635760,4330830,1,2,2
"3013",635760,4330860,1,2,2
"3014",635760,4330890,2,2,4
"3015",635760,4330920,1,2,2
"3016",635760,4330950,1,1,1
"3017",635760,4330980,1,1,1
"3018",635760,4331010,1,1,1
"3019",635760,4331040,1,1,1
"3020",635760,4331070,1,1,1
"3021",635760,4331100,1,1,1
"3022",635760,4331130,1,1,1
"3023",635760,4331160,1,1,1
"3024",635760,4331190,1,1,1
"3025",635760,4331220,1,1,1
"3026",635760,4331250,1,1,1
"3027",635760,4331280,1,1,1
"3028",635760,4331310,1,1,1
"3029",635760,4331340,1,1,1
"3030",635760,4331370,1,2,2
"3031",635760,4331400,1,2,2
"3032",635760,4331430,2,2,4
"3033",635760,4331460,2,2,4
"3034",635760,4331490,2,2,4
"3035",635760,4331520,1,2,2
"3036",635760,4331550,1,2,2
"3037",635760,4331580,1,2,2
"3038",635760,4331610,1,2,2
"3039",635760,4331640,1,2,2
"3040",635760,4331670,1,2,2
"3041",635760,4331700,1,2,2
"3042",635760,4331730,1,1,1
"3043",635760,4331760,1,1,1
"3044",635760,4331790,1,1,1
"3045",635760,4331820,1,1,1
"3046",635790,4329690,1,2,2
"3047",635790,4329720,1,2,2
"3048",635790,4329750,1,2,2
"3049",635790,4329780,1,2,2
"3050",635790,4329810,1,2,2
"3051",635790,4329840,1,1,1
"3052",635790,4329870,2,1,3
"3053",635790,4329900,1,1,1
"3054",635790,4329930,1,1,1
"3055",635790,4329960,1,1,1
"3056",635790,4329990,2,2,4
"3057",635790,4330020,2,2,4
"3058",635790,4330050,2,1,3
"3059",635790,4330080,1,1,1
"3060",635790,4330110,1,1,1
"3061",635790,4330140,1,1,1
"3062",635790,4330170,1,1,1
"3063",635790,4330200,1,1,1
"3064",635790,4330230,1,1,1
"3065",635790,4330260,1,1,1
"3066",635790,4330290,2,1,3
"3067",635790,4330320,2,2,4
"3068",635790,4330350,2,2,4
"3069",635790,4330380,2,2,4
"3070",635790,4330410,2,2,4
"3071",635790,4330440,2,2,4
"3072",635790,4330470,2,2,4
"3073",635790,4330500,2,2,4
"3074",635790,4330530,2,1,3
"3075",635790,4330560,2,1,3
"3076",635790,4330590,1,1,1
"3077",635790,4330620,2,1,3
"3078",635790,4330650,2,1,3
"3079",635790,4330680,2,2,4
"3080",635790,4330710,2,2,4
"3081",635790,4330740,2,2,4
"3082",635790,4330770,2,2,4
"3083",635790,4330800,2,2,4
"3084",635790,4330830,2,2,4
"3085",635790,4330860,1,2,2
"3086",635790,4330890,1,2,2
"3087",635790,4330920,1,1,1
"3088",635790,4330950,1,1,1
"3089",635790,4330980,1,1,1
"3090",635790,4331010,1,1,1
"3091",635790,4331040,1,1,1
"3092",635790,4331070,1,1,1
"3093",635790,4331100,1,1,1
"3094",635790,4331130,1,1,1
"3095",635790,4331160,1,1,1
"3096",635790,4331190,1,1,1
"3097",635790,4331220,1,1,1
"3098",635790,4331250,1,1,1
"3099",635790,4331280,1,1,1
"3100",635790,4331310,1,2,2
"3101",635790,4331340,2,2,4
"3102",635790,4331370,2,2,4
"3103",635790,4331400,2,2,4
"3104",635790,4331430,2,2,4
"3105",635790,4331460,1,2,2
"3106",635790,4331490,1,1,1
"3107",635790,4331520,1,1,1
"3108",635790,4331550,1,2,2
"3109",635790,4331580,1,1,1
"3110",635790,4331610,1,2,2
"3111",635790,4331640,1,2,2
"3112",635790,4331670,1,2,2
"3113",635790,4331700,1,2,2
"3114",635790,4331730,1,1,1
"3115",635790,4331760,1,1,1
"3116",635790,4331790,1,1,1
"3117",635790,4331820,1,1,1
"3118",635820,4329690,1,2,2
"3119",635820,4329720,1,2,2
"3120",635820,4329750,1,2,2
"3121",635820,4329780,1,2,2
"3122",635820,4329810,1,1,1
"3123",635820,4329840,1,1,1
"3124",635820,4329870,1,1,1
"3125",635820,4329900,1,1,1
"3126",635820,4329930,1,1,1
"3127",635820,4329960,1,1,1
"3128",635820,4329990,1,1,1
"3129",635820,4330020,1,1,1
"3130",635820,4330050,1,1,1
"3131",635820,4330080,1,1,1
"3132",635820,4330110,1,1,1
"3133",635820,4330140,1,1,1
"3134",635820,4330170,1,1,1
"3135",635820,4330200,1,1,1
"3136",635820,4330230,2,1,3
"3137",635820,4330260,2,1,3
"3138",635820,4330290,2,1,3
"3139",635820,4330320,2,1,3
"3140",635820,4330350,2,2,4
"3141",635820,4330380,2,2,4
"3142",635820,4330410,2,2,4
"3143",635820,4330440,2,2,4
"3144",635820,4330470,2,2,4
"3145",635820,4330500,2,2,4
"3146",635820,4330530,2,2,4
"3147",635820,4330560,2,2,4
"3148",635820,4330590,2,1,3
"3149",635820,4330620,1,1,1
"3150",635820,4330650,1,2,2
"3151",635820,4330680,1,2,2
"3152",635820,4330710,1,2,2
"3153",635820,4330740,2,2,4
"3154",635820,4330770,2,2,4
"3155",635820,4330800,1,2,2
"3156",635820,4330830,1,2,2
"3157",635820,4330860,1,1,1
"3158",635820,4330890,1,1,1
"3159",635820,4330920,1,1,1
"3160",635820,4330950,1,1,1
"3161",635820,4330980,1,1,1
"3162",635820,4331010,1,1,1
"3163",635820,4331040,1,1,1
"3164",635820,4331070,1,1,1
"3165",635820,4331100,1,1,1
"3166",635820,4331130,1,1,1
"3167",635820,4331160,1,1,1
"3168",635820,4331190,1,1,1
"3169",635820,4331220,1,1,1
"3170",635820,4331250,1,1,1
"3171",635820,4331280,1,1,1
"3172",635820,4331310,2,2,4
"3173",635820,4331340,2,2,4
"3174",635820,4331370,2,2,4
"3175",635820,4331400,1,2,2
"3176",635820,4331430,1,2,2
"3177",635820,4331460,2,2,4
"3178",635820,4331490,1,2,2
"3179",635820,4331520,1,1,1
"3180",635820,4331550,1,2,2
"3181",635820,4331580,1,1,1
"3182",635820,4331610,1,1,1
"3183",635820,4331640,1,1,1
"3184",635820,4331670,1,1,1
"3185",635820,4331700,1,1,1
"3186",635820,4331730,1,1,1
"3187",635820,4331760,1,1,1
"3188",635820,4331790,1,1,1
"3189",635820,4331820,1,1,1
"3190",635850,4329690,1,1,1
"3191",635850,4329720,1,2,2
"3192",635850,4329750,1,1,1
"3193",635850,4329780,1,1,1
"3194",635850,4329810,1,1,1
"3195",635850,4329840,1,1,1
"3196",635850,4329870,1,1,1
"3197",635850,4329900,1,1,1
"3198",635850,4329930,1,1,1
"3199",635850,4329960,1,1,1
"3200",635850,4329990,1,1,1
"3201",635850,4330020,1,1,1
"3202",635850,4330050,1,1,1
"3203",635850,4330080,1,1,1
"3204",635850,4330110,1,1,1
"3205",635850,4330140,1,1,1
"3206",635850,4330170,1,1,1
"3207",635850,4330200,1,1,1
"3208",635850,4330230,2,1,3
"3209",635850,4330260,2,2,4
"3210",635850,4330290,2,2,4
"3211",635850,4330320,2,2,4
"3212",635850,4330350,2,2,4
"3213",635850,4330380,2,2,4
"3214",635850,4330410,2,2,4
"3215",635850,4330440,2,2,4
"3216",635850,4330470,2,2,4
"3217",635850,4330500,2,2,4
"3218",635850,4330530,2,2,4
"3219",635850,4330560,2,2,4
"3220",635850,4330590,2,2,4
"3221",635850,4330620,1,1,1
"3222",635850,4330650,1,1,1
"3223",635850,4330680,1,1,1
"3224",635850,4330710,2,2,4
"3225",635850,4330740,2,2,4
"3226",635850,4330770,2,2,4
"3227",635850,4330800,1,2,2
"3228",635850,4330830,1,2,2
"3229",635850,4330860,1,1,1
"3230",635850,4330890,1,1,1
"3231",635850,4330920,1,1,1
"3232",635850,4330950,1,1,1
"3233",635850,4330980,1,1,1
"3234",635850,4331010,1,1,1
"3235",635850,4331040,1,1,1
"3236",635850,4331070,1,1,1
"3237",635850,4331100,1,1,1
"3238",635850,4331130,1,1,1
"3239",635850,4331160,1,1,1
"3240",635850,4331190,1,1,1
"3241",635850,4331220,1,1,1
"3242",635850,4331250,1,1,1
"3243",635850,4331280,1,2,2
"3244",635850,4331310,2,2,4
"3245",635850,4331340,2,2,4
"3246",635850,4331370,2,2,4
"3247",635850,4331400,1,2,2
"3248",635850,4331430,1,2,2
"3249",635850,4331460,2,2,4
"3250",635850,4331490,2,2,4
"3251",635850,4331520,1,1,1
"3252",635850,4331550,1,2,2
"3253",635850,4331580,1,1,1
"3254",635850,4331610,1,1,1
"3255",635850,4331640,1,1,1
"3256",635850,4331670,1,1,1
"3257",635850,4331700,1,1,1
"3258",635850,4331730,1,1,1
"3259",635850,4331760,1,1,1
"3260",635850,4331790,1,1,1
"3261",635850,4331820,1,1,1
"3262",635880,4329690,1,1,1
"3263",635880,4329720,1,1,1
"3264",635880,4329750,1,1,1
"3265",635880,4329780,1,1,1
"3266",635880,4329810,1,1,1
"3267",635880,4329840,1,1,1
"3268",635880,4329870,1,1,1
"3269",635880,4329900,1,1,1
"3270",635880,4329930,1,1,1
"3271",635880,4329960,1,1,1
"3272",635880,4329990,1,1,1
"3273",635880,4330020,1,1,1
"3274",635880,4330050,1,1,1
"3275",635880,4330080,1,1,1
"3276",635880,4330110,1,1,1
"3277",635880,4330140,1,1,1
"3278",635880,4330170,2,1,3
"3279",635880,4330200,2,1,3
"3280",635880,4330230,2,2,4
"3281",635880,4330260,2,2,4
"3282",635880,4330290,2,2,4
"3283",635880,4330320,2,2,4
"3284",635880,4330350,2,2,4
"3285",635880,4330380,2,2,4
"3286",635880,4330410,2,2,4
"3287",635880,4330440,2,2,4
"3288",635880,4330470,1,2,2
"3289",635880,4330500,2,2,4
"3290",635880,4330530,1,2,2
"3291",635880,4330560,1,2,2
"3292",635880,4330590,1,2,2
"3293",635880,4330620,1,1,1
"3294",635880,4330650,1,1,1
"3295",635880,4330680,1,2,2
"3296",635880,4330710,2,2,4
"3297",635880,4330740,2,2,4
"3298",635880,4330770,1,2,2
"3299",635880,4330800,1,2,2
"3300",635880,4330830,1,2,2
"3301",635880,4330860,1,1,1
"3302",635880,4330890,1,1,1
"3303",635880,4330920,1,1,1
"3304",635880,4330950,1,1,1
"3305",635880,4330980,1,1,1
"3306",635880,4331010,1,1,1
"3307",635880,4331040,1,1,1
"3308",635880,4331070,1,1,1
"3309",635880,4331100,1,1,1
"3310",635880,4331130,1,1,1
"3311",635880,4331160,1,1,1
"3312",635880,4331190,1,1,1
"3313",635880,4331220,1,1,1
"3314",635880,4331250,1,1,1
"3315",635880,4331280,1,1,1
"3316",635880,4331310,2,2,4
"3317",635880,4331340,2,2,4
"3318",635880,4331370,2,2,4
"3319",635880,4331400,2,2,4
"3320",635880,4331430,1,2,2
"3321",635880,4331460,2,2,4
"3322",635880,4331490,2,2,4
"3323",635880,4331520,2,2,4
"3324",635880,4331550,2,2,4
"3325",635880,4331580,1,2,2
"3326",635880,4331610,1,2,2
"3327",635880,4331640,1,2,2
"3328",635880,4331670,1,1,1
"3329",635880,4331700,1,1,1
"3330",635880,4331730,1,1,1
"3331",635880,4331760,1,1,1
"3332",635880,4331790,1,1,1
"3333",635880,4331820,1,1,1
"3334",635910,4329660,1,1,1
"3335",635910,4329690,1,1,1
"3336",635910,4329720,1,1,1
"3337",635910,4329750,1,1,1
"3338",635910,4329780,1,1,1
"3339",635910,4329810,1,1,1
"3340",635910,4329840,1,1,1
"3341",635910,4329870,1,1,1
