FID,Rowid_,GREEN_2011,X,Y,GREEN_2012,RASTERVALU
388, ,0,633990.000000000000000,4331790.000000000000000,-0.041504692286300,1
389, ,0,634020.000000000000000,4331790.000000000000000,-0.034345738589800,1
390, ,0,634050.000000000000000,4331790.000000000000000,-0.021939747035500,1
391, ,0,634080.000000000000000,4331790.000000000000000,-0.022332625463600,1
392, ,0,634110.000000000000000,4331790.000000000000000,-0.029952818527800,1
393, ,0,634140.000000000000000,4331790.000000000000000,-0.032870337367100,1
394, ,0,634170.000000000000000,4331790.000000000000000,-0.033345147967300,1
395, ,0,634200.000000000000000,4331790.000000000000000,-0.030036959797100,1
396, ,0,634230.000000000000000,4331790.000000000000000,-0.034634560346600,1
397, ,0,634260.000000000000000,4331790.000000000000000,-0.038725383579700,1
398, ,0,634290.000000000000000,4331790.000000000000000,-0.029556762427100,1
399, ,0,634320.000000000000000,4331790.000000000000000,-0.008779287338260,2
400, ,0,634350.000000000000000,4331790.000000000000000,-0.002116342075170,2
401, ,0,634380.000000000000000,4331790.000000000000000,0.007756116800010,2
402, ,0,634410.000000000000000,4331790.000000000000000,0.015890020877100,2
403, ,0,634440.000000000000000,4331790.000000000000000,0.027663324028300,2
404, ,0,634470.000000000000000,4331790.000000000000000,0.025145005434800,2
405, ,0,634500.000000000000000,4331790.000000000000000,0.008570363745090,2
406, ,0,634530.000000000000000,4331790.000000000000000,0.006815962493420,2
407, ,0,634560.000000000000000,4331790.000000000000000,0.004875596612690,2
408, ,0,634590.000000000000000,4331790.000000000000000,0.009983132593330,2
409, ,0,634620.000000000000000,4331790.000000000000000,0.007663106545810,2
410, ,0,634650.000000000000000,4331790.000000000000000,0.003970559686420,2
411, ,0,634680.000000000000000,4331790.000000000000000,-0.005233502015470,2
412, ,0,634710.000000000000000,4331790.000000000000000,-0.014728879556100,2
413, ,0,634740.000000000000000,4331790.000000000000000,-0.026145093143000,1
414, ,0,634770.000000000000000,4331790.000000000000000,-0.033737432211600,1
415, ,0,634800.000000000000000,4331790.000000000000000,-0.021634513512300,1
416, ,0,634830.000000000000000,4331790.000000000000000,-0.022532882168900,1
417, ,0,634860.000000000000000,4331790.000000000000000,-0.026484195143000,1
418, ,0,634890.000000000000000,4331790.000000000000000,-0.028568852692800,1
419, ,0,634920.000000000000000,4331790.000000000000000,-0.034940756857400,1
420, ,0,634950.000000000000000,4331790.000000000000000,-0.035611722618300,1
421, ,0,634980.000000000000000,4331790.000000000000000,-0.035611722618300,1
422, ,0,635010.000000000000000,4331790.000000000000000,-0.034081928432000,1
423, ,0,635040.000000000000000,4331790.000000000000000,-0.030591849237700,1
424, ,0,635070.000000000000000,4331790.000000000000000,-0.018358819186700,2
425, ,0,635100.000000000000000,4331790.000000000000000,-0.019248053431500,2
426, ,0,635130.000000000000000,4331790.000000000000000,-0.024609923362700,1
427, ,0,635160.000000000000000,4331790.000000000000000,-0.022760629653900,1
428, ,0,635190.000000000000000,4331790.000000000000000,-0.027630902826800,1
429, ,0,635220.000000000000000,4331790.000000000000000,-0.030427653342500,1
430, ,0,635250.000000000000000,4331790.000000000000000,-0.036926727742000,1
431, ,0,635280.000000000000000,4331790.000000000000000,-0.035906530916700,1
432, ,0,635310.000000000000000,4331790.000000000000000,-0.032121904194400,1
433, ,0,635340.000000000000000,4331790.000000000000000,-0.040214687585800,1
434, ,0,635370.000000000000000,4331790.000000000000000,-0.040184956044000,1
435, ,0,635400.000000000000000,4331790.000000000000000,-0.030852463096400,1
436, ,0,635430.000000000000000,4331790.000000000000000,-0.036087479442400,1
437, ,0,635460.000000000000000,4331790.000000000000000,-0.033342022448800,1
438, ,0,635490.000000000000000,4331790.000000000000000,-0.038935124874100,1
439, ,0,635520.000000000000000,4331790.000000000000000,-0.039183113724000,1
440, ,0,635550.000000000000000,4331790.000000000000000,-0.040929906070200,1
441, ,0,635580.000000000000000,4331790.000000000000000,-0.034141380339900,1
442, ,0,635610.000000000000000,4331790.000000000000000,-0.032433811575200,1
443, ,0,635640.000000000000000,4331790.000000000000000,-0.033745326101800,1
444, ,0,635670.000000000000000,4331790.000000000000000,-0.035510465502700,1
445, ,0,635700.000000000000000,4331790.000000000000000,-0.036629341542700,1
446, ,0,635730.000000000000000,4331790.000000000000000,-0.040795803070100,1
447, ,0,635760.000000000000000,4331790.000000000000000,-0.038776308298100,1
448, ,0,635790.000000000000000,4331790.000000000000000,-0.039884440600900,1
449, ,0,635820.000000000000000,4331790.000000000000000,-0.045671470463300,1
450, ,0,635850.000000000000000,4331790.000000000000000,-0.045482285320800,1
451, ,0,635880.000000000000000,4331790.000000000000000,-0.041239917278300,1
452, ,0,635910.000000000000000,4331790.000000000000000,-0.042474571615500,1
453, ,0,635940.000000000000000,4331790.000000000000000,-0.044377971440600,1
454, ,0,635970.000000000000000,4331790.000000000000000,-0.045140326023100,1
455, ,0,636000.000000000000000,4331790.000000000000000,-0.039598159492000,1
456, ,0,633960.000000000000000,4331760.000000000000000,-0.034998673945700,1
457, ,0,633990.000000000000000,4331760.000000000000000,-0.037755511701100,1
458, ,0,634020.000000000000000,4331760.000000000000000,-0.028631167486300,1
459, ,0,634050.000000000000000,4331760.000000000000000,-0.023410066962200,1
460, ,0,634080.000000000000000,4331760.000000000000000,-0.022756531834600,1
461, ,0,634110.000000000000000,4331760.000000000000000,-0.022005515173100,1
462, ,0,634140.000000000000000,4331760.000000000000000,-0.035467144101900,1
463, ,0,634170.000000000000000,4331760.000000000000000,-0.032775431871400,1
464, ,0,634200.000000000000000,4331760.000000000000000,-0.033817768096900,1
465, ,0,634230.000000000000000,4331760.000000000000000,-0.033607095480000,1
466, ,0,634260.000000000000000,4331760.000000000000000,-0.035448804497700,1
467, ,0,634290.000000000000000,4331760.000000000000000,-0.027240252122300,1
468, ,0,634320.000000000000000,4331760.000000000000000,-0.017068507149800,2
469, ,0,634350.000000000000000,4331760.000000000000000,-0.019000068306900,2
470, ,0,634380.000000000000000,4331760.000000000000000,0.004879705607890,2
471, ,0,634410.000000000000000,4331760.000000000000000,0.014960322529100,2
472, ,0,634440.000000000000000,4331760.000000000000000,0.011098492890600,2
473, ,0,634470.000000000000000,4331760.000000000000000,0.000886952504516,2
474, ,0,634500.000000000000000,4331760.000000000000000,0.015260218642700,2
475, ,0,634530.000000000000000,4331760.000000000000000,0.026598244905500,2
476, ,0,634560.000000000000000,4331760.000000000000000,0.023627851158400,2
477, ,0,634590.000000000000000,4331760.000000000000000,0.013437508605400,2
478, ,0,634620.000000000000000,4331760.000000000000000,0.006725526414810,2
479, ,0,634650.000000000000000,4331760.000000000000000,0.008541598916050,2
480, ,0,634680.000000000000000,4331760.000000000000000,0.001400325447320,2
481, ,0,634710.000000000000000,4331760.000000000000000,0.003096533939240,2
482, ,0,634740.000000000000000,4331760.000000000000000,-0.007997948676350,2
483, ,0,634770.000000000000000,4331760.000000000000000,-0.017998235300200,2
484, ,0,634800.000000000000000,4331760.000000000000000,-0.019399898126700,2
485, ,0,634830.000000000000000,4331760.000000000000000,-0.021706918254500,1
486, ,0,634860.000000000000000,4331760.000000000000000,-0.026721434667700,1
487, ,0,634890.000000000000000,4331760.000000000000000,-0.026331098750200,1
488, ,0,634920.000000000000000,4331760.000000000000000,-0.035168498754500,1
489, ,0,634950.000000000000000,4331760.000000000000000,-0.031189348548700,1
490, ,0,634980.000000000000000,4331760.000000000000000,-0.026277957484100,1
491, ,0,635010.000000000000000,4331760.000000000000000,-0.032818503677800,1
492, ,0,635040.000000000000000,4331760.000000000000000,-0.028329383581900,1
493, ,0,635070.000000000000000,4331760.000000000000000,-0.031559139490100,1
494, ,0,635100.000000000000000,4331760.000000000000000,-0.033369865268500,1
495, ,0,635130.000000000000000,4331760.000000000000000,-0.025768017396300,1
496, ,0,635160.000000000000000,4331760.000000000000000,-0.022883988916900,1
497, ,0,635190.000000000000000,4331760.000000000000000,-0.024253074079800,1
498, ,0,635220.000000000000000,4331760.000000000000000,-0.025303028523900,1
499, ,0,635250.000000000000000,4331760.000000000000000,-0.027449976652900,1
500, ,0,635280.000000000000000,4331760.000000000000000,-0.027537258341900,1
501, ,0,635310.000000000000000,4331760.000000000000000,-0.028325892984900,1
502, ,0,635340.000000000000000,4331760.000000000000000,-0.037537552416300,1
503, ,0,635370.000000000000000,4331760.000000000000000,-0.040167875587900,1
504, ,0,635400.000000000000000,4331760.000000000000000,-0.039760105311900,1
505, ,0,635430.000000000000000,4331760.000000000000000,-0.035039447248000,1
506, ,0,635460.000000000000000,4331760.000000000000000,-0.037182606756700,1
507, ,0,635490.000000000000000,4331760.000000000000000,-0.034628849476600,1
508, ,0,635520.000000000000000,4331760.000000000000000,-0.041856475174400,1
509, ,0,635550.000000000000000,4331760.000000000000000,-0.037729870528000,1
510, ,0,635580.000000000000000,4331760.000000000000000,-0.038460303098000,1
511, ,0,635610.000000000000000,4331760.000000000000000,-0.039895184338100,1
512, ,0,635640.000000000000000,4331760.000000000000000,-0.041526205837700,1
513, ,0,635670.000000000000000,4331760.000000000000000,-0.040999535471200,1
514, ,0,635700.000000000000000,4331760.000000000000000,-0.042034260928600,1
515, ,0,635730.000000000000000,4331760.000000000000000,-0.040007166564500,1
516, ,0,635760.000000000000000,4331760.000000000000000,-0.041049502790000,1
517, ,0,635790.000000000000000,4331760.000000000000000,-0.042986717075100,1
518, ,0,635820.000000000000000,4331760.000000000000000,-0.041282661259200,1
519, ,0,635850.000000000000000,4331760.000000000000000,-0.045187149196900,1
520, ,0,635880.000000000000000,4331760.000000000000000,-0.042513791471700,1
521, ,0,635910.000000000000000,4331760.000000000000000,-0.041489802300900,1
522, ,0,635940.000000000000000,4331760.000000000000000,-0.044163160026100,1
523, ,0,635970.000000000000000,4331760.000000000000000,-0.042001955211200,1
524, ,0,636000.000000000000000,4331760.000000000000000,-0.041675209999100,1
525, ,0,633960.000000000000000,4331730.000000000000000,-0.032885219901800,1
526, ,0,633990.000000000000000,4331730.000000000000000,-0.035076152533300,1
527, ,0,634020.000000000000000,4331730.000000000000000,-0.023192714899800,1
528, ,0,634050.000000000000000,4331730.000000000000000,-0.019472347572400,2
529, ,0,634080.000000000000000,4331730.000000000000000,-0.017373181879500,2
530, ,0,634110.000000000000000,4331730.000000000000000,-0.019771274179200,2
531, ,0,634140.000000000000000,4331730.000000000000000,-0.032177262008200,1
532, ,0,634170.000000000000000,4331730.000000000000000,-0.035736002028000,1
533, ,0,634200.000000000000000,4331730.000000000000000,-0.037443585693800,1
534, ,0,634230.000000000000000,4331730.000000000000000,-0.036956146359400,1
535, ,0,634260.000000000000000,4331730.000000000000000,-0.034649427980200,1
536, ,0,634290.000000000000000,4331730.000000000000000,-0.029033847153200,1
537, ,0,634320.000000000000000,4331730.000000000000000,-0.033429317176300,1
538, ,0,634350.000000000000000,4331730.000000000000000,-0.034740835428200,1
539, ,0,634380.000000000000000,4331730.000000000000000,-0.025514315813800,1
540, ,0,634410.000000000000000,4331730.000000000000000,-0.017035009339500,2
541, ,0,634440.000000000000000,4331730.000000000000000,-0.002032515592870,2
542, ,0,634470.000000000000000,4331730.000000000000000,0.009265345521270,2
543, ,0,634500.000000000000000,4331730.000000000000000,0.019467763602700,2
544, ,0,634530.000000000000000,4331730.000000000000000,0.021944988519000,2
545, ,0,634560.000000000000000,4331730.000000000000000,0.011175040155600,2
546, ,0,634590.000000000000000,4331730.000000000000000,0.008544739335780,2
547, ,0,634620.000000000000000,4331730.000000000000000,0.010724931024000,2
548, ,0,634650.000000000000000,4331730.000000000000000,0.010518038645400,2
549, ,0,634680.000000000000000,4331730.000000000000000,0.011723268777100,2
550, ,0,634710.000000000000000,4331730.000000000000000,0.006300333887340,2
551, ,0,634740.000000000000000,4331730.000000000000000,0.002550867386160,2
552, ,0,634770.000000000000000,4331730.000000000000000,-0.011063849553500,2
553, ,0,634800.000000000000000,4331730.000000000000000,-0.019145559519500,2
554, ,0,634830.000000000000000,4331730.000000000000000,-0.022181741893300,1
555, ,0,634860.000000000000000,4331730.000000000000000,-0.023453716188700,1
556, ,0,634890.000000000000000,4331730.000000000000000,-0.018106726929500,2
557, ,0,634920.000000000000000,4331730.000000000000000,-0.019272418692700,2
558, ,0,634950.000000000000000,4331730.000000000000000,-0.027441766113000,1
559, ,0,634980.000000000000000,4331730.000000000000000,-0.038056012243000,1
560, ,0,635010.000000000000000,4331730.000000000000000,-0.030540542677000,1
561, ,0,635040.000000000000000,4331730.000000000000000,-0.025603529065800,1
562, ,0,635070.000000000000000,4331730.000000000000000,-0.029334388673300,1
563, ,0,635100.000000000000000,4331730.000000000000000,-0.029868654906700,1
564, ,0,635130.000000000000000,4331730.000000000000000,-0.029469456523700,1
565, ,0,635160.000000000000000,4331730.000000000000000,-0.029469456523700,1
566, ,0,635190.000000000000000,4331730.000000000000000,-0.021318472921800,1
567, ,0,635220.000000000000000,4331730.000000000000000,-0.022753342986100,1
568, ,0,635250.000000000000000,4331730.000000000000000,-0.025772120803600,1
569, ,0,635280.000000000000000,4331730.000000000000000,-0.018544223159600,2
570, ,0,635310.000000000000000,4331730.000000000000000,-0.018613176420300,2
571, ,0,635340.000000000000000,4331730.000000000000000,-0.026145718991800,1
572, ,0,635370.000000000000000,4331730.000000000000000,-0.028086423873900,1
573, ,0,635400.000000000000000,4331730.000000000000000,-0.035611722618300,1
574, ,0,635430.000000000000000,4331730.000000000000000,-0.030565241351700,1
575, ,0,635460.000000000000000,4331730.000000000000000,-0.033229388296600,1
576, ,0,635490.000000000000000,4331730.000000000000000,-0.041086822748200,1
577, ,0,635520.000000000000000,4331730.000000000000000,-0.040126763284200,1
578, ,0,635550.000000000000000,4331730.000000000000000,-0.034094564616700,1
579, ,0,635580.000000000000000,4331730.000000000000000,-0.035112190991600,1
580, ,0,635610.000000000000000,4331730.000000000000000,-0.041881162673200,1
581, ,0,635640.000000000000000,4331730.000000000000000,-0.042841225862500,1
582, ,0,635670.000000000000000,4331730.000000000000000,-0.032902639359200,1
583, ,0,635700.000000000000000,4331730.000000000000000,-0.034329921007200,1
584, ,0,635730.000000000000000,4331730.000000000000000,-0.033421695232400,1
585, ,0,635760.000000000000000,4331730.000000000000000,-0.029138246551200,1
586, ,0,635790.000000000000000,4331730.000000000000000,-0.036360144615200,1
587, ,0,635820.000000000000000,4331730.000000000000000,-0.043713040649900,1
588, ,0,635850.000000000000000,4331730.000000000000000,-0.037959259003400,1
589, ,0,635880.000000000000000,4331730.000000000000000,-0.037468288093800,1
590, ,0,635910.000000000000000,4331730.000000000000000,-0.042351190000800,1
591, ,0,635940.000000000000000,4331730.000000000000000,-0.045147921890000,1
592, ,0,635970.000000000000000,4331730.000000000000000,-0.043701931834200,1
593, ,0,636000.000000000000000,4331730.000000000000000,-0.043040189892100,1
594, ,0,633960.000000000000000,4331700.000000000000000,-0.033048149198300,1
