OBJECTID,weimer_dis7,X,Y,srtm_weimer_clip_ProjectRast11
5080,379,636240.000000000000000,4330290.000000000000000,1119.000000000000000
5081,408,636270.000000000000000,4330290.000000000000000,1122.000000000000000
5082,437,636300.000000000000000,4330290.000000000000000,0.000000000000000
5083,466,636330.000000000000000,4330290.000000000000000,0.000000000000000
5084,495,636360.000000000000000,4330290.000000000000000,0.000000000000000
5085,1050,633930.000000000000000,4330260.000000000000000,0.000000000000000
5086,1026,633960.000000000000000,4330260.000000000000000,0.000000000000000
5087,1003,633990.000000000000000,4330260.000000000000000,0.000000000000000
5088,979,634020.000000000000000,4330260.000000000000000,0.000000000000000
5089,957,634050.000000000000000,4330260.000000000000000,0.000000000000000
5090,934,634080.000000000000000,4330260.000000000000000,0.000000000000000
5091,912,634110.000000000000000,4330260.000000000000000,0.000000000000000
5092,891,634140.000000000000000,4330260.000000000000000,0.000000000000000
5093,870,634170.000000000000000,4330260.000000000000000,0.000000000000000
5094,850,634200.000000000000000,4330260.000000000000000,0.000000000000000
5095,830,634230.000000000000000,4330260.000000000000000,0.000000000000000
5096,811,634260.000000000000000,4330260.000000000000000,0.000000000000000
5097,792,634290.000000000000000,4330260.000000000000000,0.000000000000000
5098,774,634320.000000000000000,4330260.000000000000000,0.000000000000000
5099,757,634350.000000000000000,4330260.000000000000000,0.000000000000000
5100,741,634380.000000000000000,4330260.000000000000000,0.000000000000000
5101,726,634410.000000000000000,4330260.000000000000000,0.000000000000000
5102,711,634440.000000000000000,4330260.000000000000000,0.000000000000000
5103,698,634470.000000000000000,4330260.000000000000000,0.000000000000000
5104,685,634500.000000000000000,4330260.000000000000000,0.000000000000000
5105,674,634530.000000000000000,4330260.000000000000000,0.000000000000000
5106,664,634560.000000000000000,4330260.000000000000000,0.000000000000000
5107,655,634590.000000000000000,4330260.000000000000000,0.000000000000000
5108,648,634620.000000000000000,4330260.000000000000000,0.000000000000000
5109,641,634650.000000000000000,4330260.000000000000000,0.000000000000000
5110,636,634680.000000000000000,4330260.000000000000000,0.000000000000000
5111,633,634710.000000000000000,4330260.000000000000000,0.000000000000000
5112,631,634740.000000000000000,4330260.000000000000000,0.000000000000000
5113,630,634770.000000000000000,4330260.000000000000000,0.000000000000000
5114,631,634800.000000000000000,4330260.000000000000000,0.000000000000000
5115,633,634830.000000000000000,4330260.000000000000000,0.000000000000000
5116,636,634860.000000000000000,4330260.000000000000000,0.000000000000000
5117,641,634890.000000000000000,4330260.000000000000000,1089.000000000000000
5118,648,634920.000000000000000,4330260.000000000000000,1092.000000000000000
5119,655,634950.000000000000000,4330260.000000000000000,1092.000000000000000
5120,664,634980.000000000000000,4330260.000000000000000,1091.000000000000000
5121,674,635010.000000000000000,4330260.000000000000000,1091.000000000000000
5122,685,635040.000000000000000,4330260.000000000000000,1092.000000000000000
5123,698,635070.000000000000000,4330260.000000000000000,1095.000000000000000
5124,711,635100.000000000000000,4330260.000000000000000,1099.000000000000000
5125,726,635130.000000000000000,4330260.000000000000000,1104.000000000000000
5126,735,635160.000000000000000,4330260.000000000000000,1108.000000000000000
5127,706,635190.000000000000000,4330260.000000000000000,1112.000000000000000
5128,677,635220.000000000000000,4330260.000000000000000,1118.000000000000000
5129,648,635250.000000000000000,4330260.000000000000000,1120.000000000000000
5130,618,635280.000000000000000,4330260.000000000000000,1119.000000000000000
5131,589,635310.000000000000000,4330260.000000000000000,1121.000000000000000
5132,560,635340.000000000000000,4330260.000000000000000,1125.000000000000000
5133,532,635370.000000000000000,4330260.000000000000000,1128.000000000000000
5134,503,635400.000000000000000,4330260.000000000000000,1131.000000000000000
5135,474,635430.000000000000000,4330260.000000000000000,1134.000000000000000
5136,446,635460.000000000000000,4330260.000000000000000,1136.000000000000000
5137,418,635490.000000000000000,4330260.000000000000000,1137.000000000000000
5138,390,635520.000000000000000,4330260.000000000000000,1138.000000000000000
5139,362,635550.000000000000000,4330260.000000000000000,1138.000000000000000
5140,335,635580.000000000000000,4330260.000000000000000,1138.000000000000000
5141,309,635610.000000000000000,4330260.000000000000000,1138.000000000000000
5142,283,635640.000000000000000,4330260.000000000000000,1136.000000000000000
5143,258,635670.000000000000000,4330260.000000000000000,1133.000000000000000
5144,234,635700.000000000000000,4330260.000000000000000,1127.000000000000000
5145,212,635730.000000000000000,4330260.000000000000000,1122.000000000000000
5146,192,635760.000000000000000,4330260.000000000000000,1117.000000000000000
5147,175,635790.000000000000000,4330260.000000000000000,1113.000000000000000
5148,162,635820.000000000000000,4330260.000000000000000,1109.000000000000000
5149,153,635850.000000000000000,4330260.000000000000000,1105.000000000000000
5150,150,635880.000000000000000,4330260.000000000000000,1100.000000000000000
5151,153,635910.000000000000000,4330260.000000000000000,1096.000000000000000
5152,162,635940.000000000000000,4330260.000000000000000,1093.000000000000000
5153,175,635970.000000000000000,4330260.000000000000000,1091.000000000000000
5154,192,636000.000000000000000,4330260.000000000000000,1092.000000000000000
5155,212,636030.000000000000000,4330260.000000000000000,1096.000000000000000
5156,234,636060.000000000000000,4330260.000000000000000,1100.000000000000000
5157,258,636090.000000000000000,4330260.000000000000000,1104.000000000000000
5158,283,636120.000000000000000,4330260.000000000000000,1107.000000000000000
5159,309,636150.000000000000000,4330260.000000000000000,1109.000000000000000
5160,335,636180.000000000000000,4330260.000000000000000,1112.000000000000000
5161,362,636210.000000000000000,4330260.000000000000000,1116.000000000000000
5162,390,636240.000000000000000,4330260.000000000000000,1122.000000000000000
5163,418,636270.000000000000000,4330260.000000000000000,1125.000000000000000
5164,446,636300.000000000000000,4330260.000000000000000,0.000000000000000
5165,474,636330.000000000000000,4330260.000000000000000,0.000000000000000
5166,503,636360.000000000000000,4330260.000000000000000,0.000000000000000
5167,1068,633930.000000000000000,4330230.000000000000000,0.000000000000000
5168,1045,633960.000000000000000,4330230.000000000000000,0.000000000000000
5169,1022,633990.000000000000000,4330230.000000000000000,0.000000000000000
5170,999,634020.000000000000000,4330230.000000000000000,0.000000000000000
5171,977,634050.000000000000000,4330230.000000000000000,0.000000000000000
5172,955,634080.000000000000000,4330230.000000000000000,0.000000000000000
5173,933,634110.000000000000000,4330230.000000000000000,0.000000000000000
5174,912,634140.000000000000000,4330230.000000000000000,0.000000000000000
5175,892,634170.000000000000000,4330230.000000000000000,0.000000000000000
5176,872,634200.000000000000000,4330230.000000000000000,0.000000000000000
5177,853,634230.000000000000000,4330230.000000000000000,0.000000000000000
5178,834,634260.000000000000000,4330230.000000000000000,0.000000000000000
5179,816,634290.000000000000000,4330230.000000000000000,0.000000000000000
5180,799,634320.000000000000000,4330230.000000000000000,0.000000000000000
5181,782,634350.000000000000000,4330230.000000000000000,0.000000000000000
5182,767,634380.000000000000000,4330230.000000000000000,0.000000000000000
5183,752,634410.000000000000000,4330230.000000000000000,0.000000000000000
5184,738,634440.000000000000000,4330230.000000000000000,0.000000000000000
5185,725,634470.000000000000000,4330230.000000000000000,0.000000000000000
5186,713,634500.000000000000000,4330230.000000000000000,0.000000000000000
5187,702,634530.000000000000000,4330230.000000000000000,0.000000000000000
5188,693,634560.000000000000000,4330230.000000000000000,0.000000000000000
5189,684,634590.000000000000000,4330230.000000000000000,0.000000000000000
5190,677,634620.000000000000000,4330230.000000000000000,0.000000000000000
5191,671,634650.000000000000000,4330230.000000000000000,0.000000000000000
5192,666,634680.000000000000000,4330230.000000000000000,0.000000000000000
5193,663,634710.000000000000000,4330230.000000000000000,0.000000000000000
5194,661,634740.000000000000000,4330230.000000000000000,0.000000000000000
5195,660,634770.000000000000000,4330230.000000000000000,0.000000000000000
5196,661,634800.000000000000000,4330230.000000000000000,0.000000000000000
5197,663,634830.000000000000000,4330230.000000000000000,0.000000000000000
5198,666,634860.000000000000000,4330230.000000000000000,0.000000000000000
5199,671,634890.000000000000000,4330230.000000000000000,0.000000000000000
5200,677,634920.000000000000000,4330230.000000000000000,1095.000000000000000
5201,684,634950.000000000000000,4330230.000000000000000,1095.000000000000000
5202,693,634980.000000000000000,4330230.000000000000000,1095.000000000000000
5203,702,635010.000000000000000,4330230.000000000000000,1094.000000000000000
5204,713,635040.000000000000000,4330230.000000000000000,1094.000000000000000
5205,725,635070.000000000000000,4330230.000000000000000,1098.000000000000000
5206,738,635100.000000000000000,4330230.000000000000000,1102.000000000000000
5207,752,635130.000000000000000,4330230.000000000000000,1106.000000000000000
5208,742,635160.000000000000000,4330230.000000000000000,1109.000000000000000
5209,713,635190.000000000000000,4330230.000000000000000,1114.000000000000000
5210,684,635220.000000000000000,4330230.000000000000000,1119.000000000000000
5211,655,635250.000000000000000,4330230.000000000000000,1121.000000000000000
5212,626,635280.000000000000000,4330230.000000000000000,1122.000000000000000
5213,598,635310.000000000000000,4330230.000000000000000,1125.000000000000000
5214,569,635340.000000000000000,4330230.000000000000000,1128.000000000000000
5215,541,635370.000000000000000,4330230.000000000000000,1130.000000000000000
5216,513,635400.000000000000000,4330230.000000000000000,1132.000000000000000
5217,485,635430.000000000000000,4330230.000000000000000,1135.000000000000000
5218,457,635460.000000000000000,4330230.000000000000000,1138.000000000000000
5219,430,635490.000000000000000,4330230.000000000000000,1140.000000000000000
5220,402,635520.000000000000000,4330230.000000000000000,1142.000000000000000
5221,376,635550.000000000000000,4330230.000000000000000,1143.000000000000000
5222,350,635580.000000000000000,4330230.000000000000000,1144.000000000000000
5223,324,635610.000000000000000,4330230.000000000000000,1145.000000000000000
5224,300,635640.000000000000000,4330230.000000000000000,1145.000000000000000
5225,277,635670.000000000000000,4330230.000000000000000,1139.000000000000000
5226,255,635700.000000000000000,4330230.000000000000000,1132.000000000000000
5227,234,635730.000000000000000,4330230.000000000000000,1126.000000000000000
5228,216,635760.000000000000000,4330230.000000000000000,1120.000000000000000
5229,201,635790.000000000000000,4330230.000000000000000,1117.000000000000000
5230,190,635820.000000000000000,4330230.000000000000000,1113.000000000000000
5231,182,635850.000000000000000,4330230.000000000000000,1110.000000000000000
5232,180,635880.000000000000000,4330230.000000000000000,1107.000000000000000
5233,182,635910.000000000000000,4330230.000000000000000,1103.000000000000000
5234,190,635940.000000000000000,4330230.000000000000000,1098.000000000000000
5235,201,635970.000000000000000,4330230.000000000000000,1096.000000000000000
5236,216,636000.000000000000000,4330230.000000000000000,1097.000000000000000
5237,234,636030.000000000000000,4330230.000000000000000,1100.000000000000000
5238,255,636060.000000000000000,4330230.000000000000000,1105.000000000000000
5239,277,636090.000000000000000,4330230.000000000000000,1107.000000000000000
5240,300,636120.000000000000000,4330230.000000000000000,1110.000000000000000
5241,324,636150.000000000000000,4330230.000000000000000,1112.000000000000000
5242,350,636180.000000000000000,4330230.000000000000000,1112.000000000000000
5243,376,636210.000000000000000,4330230.000000000000000,1118.000000000000000
5244,402,636240.000000000000000,4330230.000000000000000,1123.000000000000000
5245,430,636270.000000000000000,4330230.000000000000000,1127.000000000000000
5246,457,636300.000000000000000,4330230.000000000000000,0.000000000000000
5247,485,636330.000000000000000,4330230.000000000000000,0.000000000000000
5248,513,636360.000000000000000,4330230.000000000000000,0.000000000000000
5249,1087,633930.000000000000000,4330200.000000000000000,0.000000000000000
5250,1064,633960.000000000000000,4330200.000000000000000,0.000000000000000
5251,1041,633990.000000000000000,4330200.000000000000000,0.000000000000000
5252,1019,634020.000000000000000,4330200.000000000000000,0.000000000000000
5253,997,634050.000000000000000,4330200.000000000000000,0.000000000000000
5254,976,634080.000000000000000,4330200.000000000000000,0.000000000000000
5255,955,634110.000000000000000,4330200.000000000000000,0.000000000000000
5256,934,634140.000000000000000,4330200.000000000000000,0.000000000000000
5257,914,634170.000000000000000,4330200.000000000000000,0.000000000000000
5258,895,634200.000000000000000,4330200.000000000000000,0.000000000000000
5259,876,634230.000000000000000,4330200.000000000000000,0.000000000000000
5260,858,634260.000000000000000,4330200.000000000000000,0.000000000000000
5261,841,634290.000000000000000,4330200.000000000000000,0.000000000000000
5262,824,634320.000000000000000,4330200.000000000000000,0.000000000000000
5263,808,634350.000000000000000,4330200.000000000000000,0.000000000000000
5264,793,634380.000000000000000,4330200.000000000000000,0.000000000000000
5265,778,634410.000000000000000,4330200.000000000000000,0.000000000000000
5266,765,634440.000000000000000,4330200.000000000000000,0.000000000000000
5267,752,634470.000000000000000,4330200.000000000000000,0.000000000000000
5268,741,634500.000000000000000,4330200.000000000000000,0.000000000000000
5269,731,634530.000000000000000,4330200.000000000000000,0.000000000000000
5270,721,634560.000000000000000,4330200.000000000000000,0.000000000000000
5271,713,634590.000000000000000,4330200.000000000000000,0.000000000000000
5272,706,634620.000000000000000,4330200.000000000000000,0.000000000000000
5273,700,634650.000000000000000,4330200.000000000000000,0.000000000000000
5274,696,634680.000000000000000,4330200.000000000000000,0.000000000000000
5275,693,634710.000000000000000,4330200.000000000000000,0.000000000000000
5276,691,634740.000000000000000,4330200.000000000000000,0.000000000000000
5277,690,634770.000000000000000,4330200.000000000000000,0.000000000000000
5278,691,634800.000000000000000,4330200.000000000000000,0.000000000000000
5279,693,634830.000000000000000,4330200.000000000000000,0.000000000000000
5280,696,634860.000000000000000,4330200.000000000000000,0.000000000000000
5281,700,634890.000000000000000,4330200.000000000000000,0.000000000000000
5282,706,634920.000000000000000,4330200.000000000000000,1097.000000000000000
5283,713,634950.000000000000000,4330200.000000000000000,1098.000000000000000
5284,721,634980.000000000000000,4330200.000000000000000,1099.000000000000000
5285,731,635010.000000000000000,4330200.000000000000000,1098.000000000000000
5286,741,635040.000000000000000,4330200.000000000000000,1098.000000000000000
5287,752,635070.000000000000000,4330200.000000000000000,1101.000000000000000
5288,765,635100.000000000000000,4330200.000000000000000,1105.000000000000000
5289,778,635130.000000000000000,4330200.000000000000000,1108.000000000000000
5290,750,635160.000000000000000,4330200.000000000000000,1111.000000000000000
5291,721,635190.000000000000000,4330200.000000000000000,1115.000000000000000
5292,693,635220.000000000000000,4330200.000000000000000,1118.000000000000000
5293,664,635250.000000000000000,4330200.000000000000000,1120.000000000000000
5294,636,635280.000000000000000,4330200.000000000000000,1124.000000000000000
5295,607,635310.000000000000000,4330200.000000000000000,1127.000000000000000
5296,579,635340.000000000000000,4330200.000000000000000,1130.000000000000000
5297,552,635370.000000000000000,4330200.000000000000000,1132.000000000000000
5298,524,635400.000000000000000,4330200.000000000000000,1134.000000000000000
5299,497,635430.000000000000000,4330200.000000000000000,1137.000000000000000
5300,470,635460.000000000000000,4330200.000000000000000,1140.000000000000000
5301,443,635490.000000000000000,4330200.000000000000000,1141.000000000000000
5302,417,635520.000000000000000,4330200.000000000000000,1144.000000000000000
5303,391,635550.000000000000000,4330200.000000000000000,1147.000000000000000
5304,366,635580.000000000000000,4330200.000000000000000,1150.000000000000000
5305,342,635610.000000000000000,4330200.000000000000000,1151.000000000000000
5306,319,635640.000000000000000,4330200.000000000000000,1150.000000000000000
5307,297,635670.000000000000000,4330200.000000000000000,1145.000000000000000
5308,277,635700.000000000000000,4330200.000000000000000,1137.000000000000000
5309,258,635730.000000000000000,4330200.000000000000000,1130.000000000000000
5310,242,635760.000000000000000,4330200.000000000000000,1123.000000000000000
5311,228,635790.000000000000000,4330200.000000000000000,1119.000000000000000
5312,218,635820.000000000000000,4330200.000000000000000,1118.000000000000000
5313,212,635850.000000000000000,4330200.000000000000000,1116.000000000000000
5314,210,635880.000000000000000,4330200.000000000000000,1114.000000000000000
5315,212,635910.000000000000000,4330200.000000000000000,1111.000000000000000
5316,218,635940.000000000000000,4330200.000000000000000,1107.000000000000000
5317,228,635970.000000000000000,4330200.000000000000000,1103.000000000000000
5318,242,636000.000000000000000,4330200.000000000000000,1102.000000000000000
5319,258,636030.000000000000000,4330200.000000000000000,1104.000000000000000
5320,277,636060.000000000000000,4330200.000000000000000,1107.000000000000000
5321,297,636090.000000000000000,4330200.000000000000000,1107.000000000000000
5322,319,636120.000000000000000,4330200.000000000000000,1111.000000000000000
5323,342,636150.000000000000000,4330200.000000000000000,1114.000000000000000
5324,366,636180.000000000000000,4330200.000000000000000,1115.000000000000000
5325,391,636210.000000000000000,4330200.000000000000000,1119.000000000000000
5326,417,636240.000000000000000,4330200.000000000000000,1124.000000000000000
5327,443,636270.000000000000000,4330200.000000000000000,1128.000000000000000
5328,470,636300.000000000000000,4330200.000000000000000,0.000000000000000
5329,497,636330.000000000000000,4330200.000000000000000,0.000000000000000
5330,524,636360.000000000000000,4330200.000000000000000,0.000000000000000
5331,1106,633930.000000000000000,4330170.000000000000000,0.000000000000000
5332,1084,633960.000000000000000,4330170.000000000000000,0.000000000000000
5333,1062,633990.000000000000000,4330170.000000000000000,0.000000000000000
5334,1040,634020.000000000000000,4330170.000000000000000,0.000000000000000
5335,1018,634050.000000000000000,4330170.000000000000000,0.000000000000000
5336,997,634080.000000000000000,4330170.000000000000000,0.000000000000000
5337,977,634110.000000000000000,4330170.000000000000000,0.000000000000000
5338,957,634140.000000000000000,4330170.000000000000000,0.000000000000000
5339,937,634170.000000000000000,4330170.000000000000000,0.000000000000000
5340,918,634200.000000000000000,4330170.000000000000000,0.000000000000000
5341,900,634230.000000000000000,4330170.000000000000000,0.000000000000000
5342,882,634260.000000000000000,4330170.000000000000000,0.000000000000000
5343,865,634290.000000000000000,4330170.000000000000000,0.000000000000000
5344,849,634320.000000000000000,4330170.000000000000000,0.000000000000000
5345,834,634350.000000000000000,4330170.000000000000000,0.000000000000000
5346,819,634380.000000000000000,4330170.000000000000000,0.000000000000000
5347,805,634410.000000000000000,4330170.000000000000000,0.000000000000000
5348,792,634440.000000000000000,4330170.000000000000000,0.000000000000000
5349,780,634470.000000000000000,4330170.000000000000000,0.000000000000000
5350,769,634500.000000000000000,4330170.000000000000000,0.000000000000000
5351,759,634530.000000000000000,4330170.000000000000000,0.000000000000000
5352,750,634560.000000000000000,4330170.000000000000000,0.000000000000000
5353,742,634590.000000000000000,4330170.000000000000000,0.000000000000000
5354,735,634620.000000000000000,4330170.000000000000000,0.000000000000000
5355,730,634650.000000000000000,4330170.000000000000000,0.000000000000000
5356,726,634680.000000000000000,4330170.000000000000000,0.000000000000000
5357,722,634710.000000000000000,4330170.000000000000000,0.000000000000000
5358,721,634740.000000000000000,4330170.000000000000000,0.000000000000000
5359,720,634770.000000000000000,4330170.000000000000000,0.000000000000000
5360,721,634800.000000000000000,4330170.000000000000000,0.000000000000000
5361,722,634830.000000000000000,4330170.000000000000000,0.000000000000000
5362,726,634860.000000000000000,4330170.000000000000000,0.000000000000000
5363,730,634890.000000000000000,4330170.000000000000000,0.000000000000000
5364,735,634920.000000000000000,4330170.000000000000000,0.000000000000000
5365,742,634950.000000000000000,4330170.000000000000000,0.000000000000000
5366,750,634980.000000000000000,4330170.000000000000000,1102.000000000000000
5367,759,635010.000000000000000,4330170.000000000000000,1102.000000000000000
5368,769,635040.000000000000000,4330170.000000000000000,1101.000000000000000
5369,780,635070.000000000000000,4330170.000000000000000,1104.000000000000000
5370,792,635100.000000000000000,4330170.000000000000000,1107.000000000000000
5371,787,635130.000000000000000,4330170.000000000000000,1109.000000000000000
5372,759,635160.000000000000000,4330170.000000000000000,1113.000000000000000
5373,731,635190.000000000000000,4330170.000000000000000,1116.000000000000000
5374,702,635220.000000000000000,4330170.000000000000000,1119.000000000000000
5375,674,635250.000000000000000,4330170.000000000000000,1122.000000000000000
5376,646,635280.000000000000000,4330170.000000000000000,1125.000000000000000
5377,618,635310.000000000000000,4330170.000000000000000,1127.000000000000000
5378,591,635340.000000000000000,4330170.000000000000000,1130.000000000000000
5379,564,635370.000000000000000,4330170.000000000000000,1132.000000000000000
5380,537,635400.000000000000000,4330170.000000000000000,1135.000000000000000
5381,510,635430.000000000000000,4330170.000000000000000,1137.000000000000000
5382,484,635460.000000000000000,4330170.000000000000000,1140.000000000000000
5383,458,635490.000000000000000,4330170.000000000000000,1143.000000000000000
5384,433,635520.000000000000000,4330170.000000000000000,1145.000000000000000
5385,408,635550.000000000000000,4330170.000000000000000,1147.000000000000000
5386,384,635580.000000000000000,4330170.000000000000000,1150.000000000000000
5387,361,635610.000000000000000,4330170.000000000000000,1152.000000000000000
5388,339,635640.000000000000000,4330170.000000000000000,1152.000000000000000
5389,319,635670.000000000000000,4330170.000000000000000,1149.000000000000000
5390,300,635700.000000000000000,4330170.000000000000000,1143.000000000000000
5391,283,635730.000000000000000,4330170.000000000000000,1138.000000000000000
5392,268,635760.000000000000000,4330170.000000000000000,1130.000000000000000
5393,256,635790.000000000000000,4330170.000000000000000,1125.000000000000000
5394,247,635820.000000000000000,4330170.000000000000000,1122.000000000000000
5395,242,635850.000000000000000,4330170.000000000000000,1118.000000000000000
5396,240,635880.000000000000000,4330170.000000000000000,1114.000000000000000
5397,242,635910.000000000000000,4330170.000000000000000,1112.000000000000000
5398,247,635940.000000000000000,4330170.000000000000000,1112.000000000000000
5399,256,635970.000000000000000,4330170.000000000000000,1110.000000000000000
5400,268,636000.000000000000000,4330170.000000000000000,1110.000000000000000
5401,283,636030.000000000000000,4330170.000000000000000,1110.000000000000000
5402,300,636060.000000000000000,4330170.000000000000000,1109.000000000000000
5403,319,636090.000000000000000,4330170.000000000000000,1109.000000000000000
5404,339,636120.000000000000000,4330170.000000000000000,1112.000000000000000
5405,361,636150.000000000000000,4330170.000000000000000,1117.000000000000000
5406,384,636180.000000000000000,4330170.000000000000000,1120.000000000000000
5407,408,636210.000000000000000,4330170.000000000000000,1122.000000000000000
5408,433,636240.000000000000000,4330170.000000000000000,1126.000000000000000
5409,458,636270.000000000000000,4330170.000000000000000,1130.000000000000000
5410,484,636300.000000000000000,4330170.000000000000000,0.000000000000000
5411,510,636330.000000000000000,4330170.000000000000000,0.000000000000000
5412,537,636360.000000000000000,4330170.000000000000000,0.000000000000000
5413,1126,633930.000000000000000,4330140.000000000000000,0.000000000000000
5414,1104,633960.000000000000000,4330140.000000000000000,0.000000000000000
5415,1082,633990.000000000000000,4330140.000000000000000,0.000000000000000
5416,1061,634020.000000000000000,4330140.000000000000000,0.000000000000000
5417,1040,634050.000000000000000,4330140.000000000000000,0.000000000000000
5418,1019,634080.000000000000000,4330140.000000000000000,0.000000000000000
5419,999,634110.000000000000000,4330140.000000000000000,0.000000000000000
5420,979,634140.000000000000000,4330140.000000000000000,0.000000000000000
5421,960,634170.000000000000000,4330140.000000000000000,0.000000000000000
5422,942,634200.000000000000000,4330140.000000000000000,0.000000000000000
5423,924,634230.000000000000000,4330140.000000000000000,0.000000000000000
5424,907,634260.000000000000000,4330140.000000000000000,0.000000000000000
5425,890,634290.000000000000000,4330140.000000000000000,0.000000000000000
5426,875,634320.000000000000000,4330140.000000000000000,0.000000000000000
5427,860,634350.000000000000000,4330140.000000000000000,0.000000000000000
5428,845,634380.000000000000000,4330140.000000000000000,0.000000000000000
5429,832,634410.000000000000000,4330140.000000000000000,0.000000000000000
5430,819,634440.000000000000000,4330140.000000000000000,0.000000000000000
5431,808,634470.000000000000000,4330140.000000000000000,0.000000000000000
5432,797,634500.000000000000000,4330140.000000000000000,0.000000000000000
5433,787,634530.000000000000000,4330140.000000000000000,0.000000000000000
5434,779,634560.000000000000000,4330140.000000000000000,0.000000000000000
5435,771,634590.000000000000000,4330140.000000000000000,0.000000000000000
5436,765,634620.000000000000000,4330140.000000000000000,0.000000000000000
5437,760,634650.000000000000000,4330140.000000000000000,0.000000000000000
5438,755,634680.000000000000000,4330140.000000000000000,0.000000000000000
5439,752,634710.000000000000000,4330140.000000000000000,0.000000000000000
5440,751,634740.000000000000000,4330140.000000000000000,0.000000000000000
5441,750,634770.000000000000000,4330140.000000000000000,0.000000000000000
5442,751,634800.000000000000000,4330140.000000000000000,0.000000000000000
5443,752,634830.000000000000000,4330140.000000000000000,0.000000000000000
5444,755,634860.000000000000000,4330140.000000000000000,0.000000000000000
5445,760,634890.000000000000000,4330140.000000000000000,0.000000000000000
5446,765,634920.000000000000000,4330140.000000000000000,0.000000000000000
5447,771,634950.000000000000000,4330140.000000000000000,0.000000000000000
5448,779,634980.000000000000000,4330140.000000000000000,0.000000000000000
5449,787,635010.000000000000000,4330140.000000000000000,0.000000000000000
5450,797,635040.000000000000000,4330140.000000000000000,0.000000000000000
5451,808,635070.000000000000000,4330140.000000000000000,0.000000000000000
5452,819,635100.000000000000000,4330140.000000000000000,0.000000000000000
5453,797,635130.000000000000000,4330140.000000000000000,0.000000000000000
5454,769,635160.000000000000000,4330140.000000000000000,0.000000000000000
5455,741,635190.000000000000000,4330140.000000000000000,1118.000000000000000
5456,713,635220.000000000000000,4330140.000000000000000,1120.000000000000000
5457,685,635250.000000000000000,4330140.000000000000000,0.000000000000000
5458,658,635280.000000000000000,4330140.000000000000000,0.000000000000000
5459,631,635310.000000000000000,4330140.000000000000000,0.000000000000000
5460,604,635340.000000000000000,4330140.000000000000000,0.000000000000000
5461,577,635370.000000000000000,4330140.000000000000000,0.000000000000000
5462,551,635400.000000000000000,4330140.000000000000000,0.000000000000000
5463,525,635430.000000000000000,4330140.000000000000000,1139.000000000000000
5464,499,635460.000000000000000,4330140.000000000000000,1142.000000000000000
5465,474,635490.000000000000000,4330140.000000000000000,1145.000000000000000
5466,450,635520.000000000000000,4330140.000000000000000,1147.000000000000000
5467,426,635550.000000000000000,4330140.000000000000000,1149.000000000000000
5468,404,635580.000000000000000,4330140.000000000000000,1151.000000000000000
5469,382,635610.000000000000000,4330140.000000000000000,1154.000000000000000
5470,361,635640.000000000000000,4330140.000000000000000,1155.000000000000000
5471,342,635670.000000000000000,4330140.000000000000000,1152.000000000000000
5472,324,635700.000000000000000,4330140.000000000000000,1148.000000000000000
5473,309,635730.000000000000000,4330140.000000000000000,1144.000000000000000
5474,295,635760.000000000000000,4330140.000000000000000,1137.000000000000000
5475,285,635790.000000000000000,4330140.000000000000000,1130.000000000000000
5476,277,635820.000000000000000,4330140.000000000000000,1127.000000000000000
5477,272,635850.000000000000000,4330140.000000000000000,1122.000000000000000
5478,270,635880.000000000000000,4330140.000000000000000,1118.000000000000000
5479,272,635910.000000000000000,4330140.000000000000000,1116.000000000000000
5480,277,635940.000000000000000,4330140.000000000000000,1115.000000000000000
5481,285,635970.000000000000000,4330140.000000000000000,1115.000000000000000
5482,295,636000.000000000000000,4330140.000000000000000,1116.000000000000000
5483,309,636030.000000000000000,4330140.000000000000000,1117.000000000000000
5484,324,636060.000000000000000,4330140.000000000000000,1117.000000000000000
5485,342,636090.000000000000000,4330140.000000000000000,1117.000000000000000
5486,361,636120.000000000000000,4330140.000000000000000,1117.000000000000000
5487,382,636150.000000000000000,4330140.000000000000000,1119.000000000000000
5488,404,636180.000000000000000,4330140.000000000000000,1122.000000000000000
5489,426,636210.000000000000000,4330140.000000000000000,1123.000000000000000
5490,450,636240.000000000000000,4330140.000000000000000,1126.000000000000000
5491,474,636270.000000000000000,4330140.000000000000000,1131.000000000000000
5492,499,636300.000000000000000,4330140.000000000000000,0.000000000000000
5493,525,636330.000000000000000,4330140.000000000000000,0.000000000000000
5494,551,636360.000000000000000,4330140.000000000000000,0.000000000000000
5495,1146,633930.000000000000000,4330110.000000000000000,0.000000000000000
5496,1124,633960.000000000000000,4330110.000000000000000,0.000000000000000
5497,1103,633990.000000000000000,4330110.000000000000000,0.000000000000000
5498,1082,634020.000000000000000,4330110.000000000000000,0.000000000000000
5499,1062,634050.000000000000000,4330110.000000000000000,0.000000000000000
5500,1041,634080.000000000000000,4330110.000000000000000,0.000000000000000
5501,1022,634110.000000000000000,4330110.000000000000000,0.000000000000000
5502,1003,634140.000000000000000,4330110.000000000000000,0.000000000000000
5503,984,634170.000000000000000,4330110.000000000000000,0.000000000000000
5504,966,634200.000000000000000,4330110.000000000000000,0.000000000000000
5505,949,634230.000000000000000,4330110.000000000000000,0.000000000000000
5506,932,634260.000000000000000,4330110.000000000000000,0.000000000000000
5507,916,634290.000000000000000,4330110.000000000000000,0.000000000000000
