Rowid_,WEIMER_DIS7,X,Y,WEIMER_DIS7_1
,680,635370.000000000000000,4329960.000000000000000,680.147033691406250
,658,635400.000000000000000,4329960.000000000000000,657.951354980468750
,636,635430.000000000000000,4329960.000000000000000,636.396118164062500
,616,635460.000000000000000,4329960.000000000000000,615.548522949218750
,595,635490.000000000000000,4329960.000000000000000,595.482971191406250
,576,635520.000000000000000,4329960.000000000000000,576.281188964843750
,558,635550.000000000000000,4329960.000000000000000,558.032287597656250
,541,635580.000000000000000,4329960.000000000000000,540.832702636718750
,525,635610.000000000000000,4329960.000000000000000,524.785644531250000
,510,635640.000000000000000,4329960.000000000000000,510.000000000000000
,497,635670.000000000000000,4329960.000000000000000,496.588348388671870
,485,635700.000000000000000,4329960.000000000000000,484.664825439453120
,474,635730.000000000000000,4329960.000000000000000,474.341644287109370
,466,635760.000000000000000,4329960.000000000000000,465.725250244140620
,459,635790.000000000000000,4329960.000000000000000,458.911743164062500
,454,635820.000000000000000,4329960.000000000000000,453.982391357421870
,451,635850.000000000000000,4329960.000000000000000,450.998901367187500
,450,635880.000000000000000,4329960.000000000000000,450.000000000000000
,451,635910.000000000000000,4329960.000000000000000,450.998901367187500
,454,635940.000000000000000,4329960.000000000000000,453.982391357421870
,459,635970.000000000000000,4329960.000000000000000,458.911743164062500
,466,636000.000000000000000,4329960.000000000000000,465.725250244140620
,474,636030.000000000000000,4329960.000000000000000,474.341644287109370
,485,636060.000000000000000,4329960.000000000000000,484.664825439453120
,497,636090.000000000000000,4329960.000000000000000,496.588348388671870
,510,636120.000000000000000,4329960.000000000000000,510.000000000000000
,525,636150.000000000000000,4329960.000000000000000,524.785644531250000
,541,636180.000000000000000,4329960.000000000000000,540.832702636718750
,558,636210.000000000000000,4329960.000000000000000,558.032287597656250
,576,636240.000000000000000,4329960.000000000000000,576.281188964843750
,595,636270.000000000000000,4329960.000000000000000,595.482971191406250
,616,636300.000000000000000,4329960.000000000000000,615.548522949218750
,636,636330.000000000000000,4329960.000000000000000,636.396118164062500
,658,636360.000000000000000,4329960.000000000000000,657.951354980468750
,1276,633930.000000000000000,4329930.000000000000000,1275.617553710937500
,1256,633960.000000000000000,4329930.000000000000000,1256.065307617187500
,1237,633990.000000000000000,4329930.000000000000000,1236.931640625000000
,1218,634020.000000000000000,4329930.000000000000000,1218.236450195312500
,1200,634050.000000000000000,4329930.000000000000000,1200.000000000000000
,1182,634080.000000000000000,4329930.000000000000000,1182.243652343750000
,1165,634110.000000000000000,4329930.000000000000000,1164.989257812500000
,1148,634140.000000000000000,4329930.000000000000000,1148.259521484375000
,1132,634170.000000000000000,4329930.000000000000000,1132.077758789062500
,1116,634200.000000000000000,4329930.000000000000000,1116.467651367187500
,1101,634230.000000000000000,4329930.000000000000000,1101.453613281250000
,1087,634260.000000000000000,4329930.000000000000000,1087.060302734375000
,1073,634290.000000000000000,4329930.000000000000000,1073.312622070312500
,1060,634320.000000000000000,4329930.000000000000000,1060.235839843750000
,1048,634350.000000000000000,4329930.000000000000000,1047.854980468750000
,1036,634380.000000000000000,4329930.000000000000000,1036.194946289062500
,1025,634410.000000000000000,4329930.000000000000000,1025.280395507812500
,1015,634440.000000000000000,4329930.000000000000000,1015.135437011718700
,1006,634470.000000000000000,4329930.000000000000000,1005.783264160156200
,997,634500.000000000000000,4329930.000000000000000,997.246215820312500
,990,634530.000000000000000,4329930.000000000000000,989.545349121093750
,983,634560.000000000000000,4329930.000000000000000,982.700378417968750
,977,634590.000000000000000,4329930.000000000000000,976.729248046875000
,972,634620.000000000000000,4329930.000000000000000,971.648071289062500
,967,634650.000000000000000,4329930.000000000000000,967.470947265625000
,964,634680.000000000000000,4329930.000000000000000,964.209533691406250
,962,634710.000000000000000,4329930.000000000000000,961.873168945312500
,960,634740.000000000000000,4329930.000000000000000,960.468627929687500
,960,634770.000000000000000,4329930.000000000000000,960.000000000000000
,960,634800.000000000000000,4329930.000000000000000,960.468627929687500
,962,634830.000000000000000,4329930.000000000000000,961.873168945312500
,964,634860.000000000000000,4329930.000000000000000,964.209533691406250
,967,634890.000000000000000,4329930.000000000000000,967.470947265625000
,972,634920.000000000000000,4329930.000000000000000,971.648071289062500
,977,634950.000000000000000,4329930.000000000000000,976.729248046875000
,983,634980.000000000000000,4329930.000000000000000,982.700378417968750
,990,635010.000000000000000,4329930.000000000000000,989.545349121093750
,967,635040.000000000000000,4329930.000000000000000,967.470947265625000
,942,635070.000000000000000,4329930.000000000000000,941.541259765625000
,916,635100.000000000000000,4329930.000000000000000,915.860229492187500
,890,635130.000000000000000,4329930.000000000000000,890.449340820312500
,865,635160.000000000000000,4329930.000000000000000,865.332336425781250
,841,635190.000000000000000,4329930.000000000000000,840.535522460937500
,816,635220.000000000000000,4329930.000000000000000,816.088256835937500
,792,635250.000000000000000,4329930.000000000000000,792.022705078125000
,768,635280.000000000000000,4329930.000000000000000,768.374938964843750
,745,635310.000000000000000,4329930.000000000000000,745.184570312500000
,722,635340.000000000000000,4329930.000000000000000,722.495666503906250
,700,635370.000000000000000,4329930.000000000000000,700.357055664062500
,679,635400.000000000000000,4329930.000000000000000,678.822509765625000
,658,635430.000000000000000,4329930.000000000000000,657.951354980468750
,638,635460.000000000000000,4329930.000000000000000,637.808776855468750
,618,635490.000000000000000,4329930.000000000000000,618.465820312500000
,600,635520.000000000000000,4329930.000000000000000,600.000000000000000
,582,635550.000000000000000,4329930.000000000000000,582.494628906250000
,566,635580.000000000000000,4329930.000000000000000,566.038879394531250
,551,635610.000000000000000,4329930.000000000000000,550.726806640625000
,537,635640.000000000000000,4329930.000000000000000,536.656311035156250
,524,635670.000000000000000,4329930.000000000000000,523.927490234375000
,513,635700.000000000000000,4329930.000000000000000,512.640197753906250
,503,635730.000000000000000,4329930.000000000000000,502.891632080078130
,495,635760.000000000000000,4329930.000000000000000,494.772674560546870
,488,635790.000000000000000,4329930.000000000000000,488.364624023437500
,484,635820.000000000000000,4329930.000000000000000,483.735473632812500
,481,635850.000000000000000,4329930.000000000000000,480.936584472656250
,480,635880.000000000000000,4329930.000000000000000,480.000000000000000
,481,635910.000000000000000,4329930.000000000000000,480.936584472656250
,484,635940.000000000000000,4329930.000000000000000,483.735473632812500
,488,635970.000000000000000,4329930.000000000000000,488.364624023437500
,495,636000.000000000000000,4329930.000000000000000,494.772674560546870
,503,636030.000000000000000,4329930.000000000000000,502.891632080078130
,513,636060.000000000000000,4329930.000000000000000,512.640197753906250
,524,636090.000000000000000,4329930.000000000000000,523.927490234375000
,537,636120.000000000000000,4329930.000000000000000,536.656311035156250
,551,636150.000000000000000,4329930.000000000000000,550.726806640625000
,566,636180.000000000000000,4329930.000000000000000,566.038879394531250
,582,636210.000000000000000,4329930.000000000000000,582.494628906250000
,600,636240.000000000000000,4329930.000000000000000,600.000000000000000
,618,636270.000000000000000,4329930.000000000000000,618.465820312500000
,638,636300.000000000000000,4329930.000000000000000,637.808776855468750
,658,636330.000000000000000,4329930.000000000000000,657.951354980468750
,679,636360.000000000000000,4329930.000000000000000,678.822509765625000
,1298,633930.000000000000000,4329900.000000000000000,1298.345092773437500
,1279,633960.000000000000000,4329900.000000000000000,1279.140380859375000
,1260,633990.000000000000000,4329900.000000000000000,1260.357055664062500
,1242,634020.000000000000000,4329900.000000000000000,1242.014526367187500
,1224,634050.000000000000000,4329900.000000000000000,1224.132324218750000
,1207,634080.000000000000000,4329900.000000000000000,1206.731079101562500
,1190,634110.000000000000000,4329900.000000000000000,1189.831909179687500
,1173,634140.000000000000000,4329900.000000000000000,1173.456420898437500
,1158,634170.000000000000000,4329900.000000000000000,1157.626831054687500
,1142,634200.000000000000000,4329900.000000000000000,1142.365966796875000
,1128,634230.000000000000000,4329900.000000000000000,1127.696777343750000
,1114,634260.000000000000000,4329900.000000000000000,1113.642700195312500
,1100,634290.000000000000000,4329900.000000000000000,1100.227294921875000
,1087,634320.000000000000000,4329900.000000000000000,1087.474121093750000
,1075,634350.000000000000000,4329900.000000000000000,1075.406860351562500
,1064,634380.000000000000000,4329900.000000000000000,1064.048828125000000
,1053,634410.000000000000000,4329900.000000000000000,1053.422973632812500
,1044,634440.000000000000000,4329900.000000000000000,1043.551635742187500
,1034,634470.000000000000000,4329900.000000000000000,1034.456420898437500
,1026,634500.000000000000000,4329900.000000000000000,1026.157836914062500
,1019,634530.000000000000000,4329900.000000000000000,1018.675598144531200
,1012,634560.000000000000000,4329900.000000000000000,1012.027648925781200
,1006,634590.000000000000000,4329900.000000000000000,1006.230590820312500
,1001,634620.000000000000000,4329900.000000000000000,1001.299133300781200
,997,634650.000000000000000,4329900.000000000000000,997.246215820312500
,994,634680.000000000000000,4329900.000000000000000,994.082519531250000
,992,634710.000000000000000,4329900.000000000000000,991.816528320312500
,990,634740.000000000000000,4329900.000000000000000,990.454467773437500
,990,634770.000000000000000,4329900.000000000000000,990.000000000000000
,990,634800.000000000000000,4329900.000000000000000,990.454467773437500
,992,634830.000000000000000,4329900.000000000000000,991.816528320312500
,994,634860.000000000000000,4329900.000000000000000,994.082519531250000
,997,634890.000000000000000,4329900.000000000000000,997.246215820312500
,1001,634920.000000000000000,4329900.000000000000000,1001.299133300781200
,1006,634950.000000000000000,4329900.000000000000000,1006.230590820312500
,1012,634980.000000000000000,4329900.000000000000000,1012.027648925781200
,1008,635010.000000000000000,4329900.000000000000000,1008.464172363281200
,983,635040.000000000000000,4329900.000000000000000,982.700378417968750
,957,635070.000000000000000,4329900.000000000000000,957.183349609375000
,932,635100.000000000000000,4329900.000000000000000,931.933471679687500
,907,635130.000000000000000,4329900.000000000000000,906.972961425781250
,882,635160.000000000000000,4329900.000000000000000,882.326477050781250
,858,635190.000000000000000,4329900.000000000000000,858.020996093750000
,834,635220.000000000000000,4329900.000000000000000,834.086303710937500
,811,635250.000000000000000,4329900.000000000000000,810.555358886718750
,787,635280.000000000000000,4329900.000000000000000,787.464294433593750
,765,635310.000000000000000,4329900.000000000000000,764.852905273437500
,743,635340.000000000000000,4329900.000000000000000,742.765075683593750
,721,635370.000000000000000,4329900.000000000000000,721.248901367187500
,700,635400.000000000000000,4329900.000000000000000,700.357055664062500
,680,635430.000000000000000,4329900.000000000000000,680.147033691406250
,661,635460.000000000000000,4329900.000000000000000,660.681457519531250
,642,635490.000000000000000,4329900.000000000000000,642.028015136718750
,624,635520.000000000000000,4329900.000000000000000,624.259582519531250
,607,635550.000000000000000,4329900.000000000000000,607.453674316406250
,592,635580.000000000000000,4329900.000000000000000,591.692504882812500
,577,635610.000000000000000,4329900.000000000000000,577.061523437500000
,564,635640.000000000000000,4329900.000000000000000,563.648803710937500
,552,635670.000000000000000,4329900.000000000000000,551.543273925781250
,541,635700.000000000000000,4329900.000000000000000,540.832702636718750
,532,635730.000000000000000,4329900.000000000000000,531.601379394531250
,524,635760.000000000000000,4329900.000000000000000,523.927490234375000
,518,635790.000000000000000,4329900.000000000000000,517.880310058593750
,514,635820.000000000000000,4329900.000000000000000,513.517272949218750
,511,635850.000000000000000,4329900.000000000000000,510.881591796875000
,510,635880.000000000000000,4329900.000000000000000,510.000000000000000
,511,635910.000000000000000,4329900.000000000000000,510.881591796875000
,514,635940.000000000000000,4329900.000000000000000,513.517272949218750
,518,635970.000000000000000,4329900.000000000000000,517.880310058593750
,524,636000.000000000000000,4329900.000000000000000,523.927490234375000
,532,636030.000000000000000,4329900.000000000000000,531.601379394531250
,541,636060.000000000000000,4329900.000000000000000,540.832702636718750
,552,636090.000000000000000,4329900.000000000000000,551.543273925781250
,564,636120.000000000000000,4329900.000000000000000,563.648803710937500
,577,636150.000000000000000,4329900.000000000000000,577.061523437500000
,592,636180.000000000000000,4329900.000000000000000,591.692504882812500
,607,636210.000000000000000,4329900.000000000000000,607.453674316406250
,624,636240.000000000000000,4329900.000000000000000,624.259582519531250
,642,636270.000000000000000,4329900.000000000000000,642.028015136718750
,661,636300.000000000000000,4329900.000000000000000,660.681457519531250
,680,636330.000000000000000,4329900.000000000000000,680.147033691406250
,700,636360.000000000000000,4329900.000000000000000,700.357055664062500
,1321,633930.000000000000000,4329870.000000000000000,1321.362915039062500
,1302,633960.000000000000000,4329870.000000000000000,1302.497558593750000
,1284,633990.000000000000000,4329870.000000000000000,1284.056030273437500
,1266,634020.000000000000000,4329870.000000000000000,1266.056884765625000
,1249,634050.000000000000000,4329870.000000000000000,1248.519165039062500
,1231,634080.000000000000000,4329870.000000000000000,1231.462524414062500
,1215,634110.000000000000000,4329870.000000000000000,1214.907348632812500
,1199,634140.000000000000000,4329870.000000000000000,1198.874511718750000
,1183,634170.000000000000000,4329870.000000000000000,1183.385009765625000
,1168,634200.000000000000000,4329870.000000000000000,1168.460571289062500
,1154,634230.000000000000000,4329870.000000000000000,1154.123046875000000
,1140,634260.000000000000000,4329870.000000000000000,1140.394653320312500
,1127,634290.000000000000000,4329870.000000000000000,1127.297607421875000
,1115,634320.000000000000000,4329870.000000000000000,1114.854248046875000
,1103,634350.000000000000000,4329870.000000000000000,1103.086547851562500
,1092,634380.000000000000000,4329870.000000000000000,1092.016479492187500
,1082,634410.000000000000000,4329870.000000000000000,1081.665405273437500
,1072,634440.000000000000000,4329870.000000000000000,1072.054077148437500
,1063,634470.000000000000000,4329870.000000000000000,1063.202758789062500
,1055,634500.000000000000000,4329870.000000000000000,1055.130371093750000
,1048,634530.000000000000000,4329870.000000000000000,1047.854980468750000
,1041,634560.000000000000000,4329870.000000000000000,1041.393310546875000
,1036,634590.000000000000000,4329870.000000000000000,1035.760620117187500
,1031,634620.000000000000000,4329870.000000000000000,1030.970458984375000
,1027,634650.000000000000000,4329870.000000000000000,1027.034545898437500
,1024,634680.000000000000000,4329870.000000000000000,1023.962890625000000
,1022,634710.000000000000000,4329870.000000000000000,1021.763183593750000
,1020,634740.000000000000000,4329870.000000000000000,1020.441101074218700
,1020,634770.000000000000000,4329870.000000000000000,1020.000000000000000
,1020,634800.000000000000000,4329870.000000000000000,1020.441101074218700
,1022,634830.000000000000000,4329870.000000000000000,1021.763183593750000
,1024,634860.000000000000000,4329870.000000000000000,1023.962890625000000
,1027,634890.000000000000000,4329870.000000000000000,1027.034545898437500
,1031,634920.000000000000000,4329870.000000000000000,1030.970458984375000
,1036,634950.000000000000000,4329870.000000000000000,1035.760620117187500
,1041,634980.000000000000000,4329870.000000000000000,1041.393310546875000
,1024,635010.000000000000000,4329870.000000000000000,1023.962890625000000
,999,635040.000000000000000,4329870.000000000000000,998.598999023437500
,973,635070.000000000000000,4329870.000000000000000,973.498840332031250
,949,635100.000000000000000,4329870.000000000000000,948.683288574218750
,924,635130.000000000000000,4329870.000000000000000,924.175292968750000
,900,635160.000000000000000,4329870.000000000000000,900.000000000000000
,876,635190.000000000000000,4329870.000000000000000,876.184936523437500
,853,635220.000000000000000,4329870.000000000000000,852.760253906250000
,830,635250.000000000000000,4329870.000000000000000,829.758972167968750
,807,635280.000000000000000,4329870.000000000000000,807.217468261718750
,785,635310.000000000000000,4329870.000000000000000,785.175109863281250
,764,635340.000000000000000,4329870.000000000000000,763.675354003906250
,743,635370.000000000000000,4329870.000000000000000,742.765075683593750
,722,635400.000000000000000,4329870.000000000000000,722.495666503906250
,703,635430.000000000000000,4329870.000000000000000,702.922485351562500
,684,635460.000000000000000,4329870.000000000000000,684.105224609375000
,666,635490.000000000000000,4329870.000000000000000,666.108093261718750
,649,635520.000000000000000,4329870.000000000000000,648.999206542968750
,633,635550.000000000000000,4329870.000000000000000,632.850708007812500
,618,635580.000000000000000,4329870.000000000000000,617.737792968750000
,604,635610.000000000000000,4329870.000000000000000,603.738342285156250
,591,635640.000000000000000,4329870.000000000000000,590.931457519531250
,579,635670.000000000000000,4329870.000000000000000,579.396240234375000
,569,635700.000000000000000,4329870.000000000000000,569.209960937500000
,560,635730.000000000000000,4329870.000000000000000,560.446228027343750
,553,635760.000000000000000,4329870.000000000000000,553.172668457031250
,547,635790.000000000000000,4329870.000000000000000,547.448608398437500
,543,635820.000000000000000,4329870.000000000000000,543.323120117187500
,541,635850.000000000000000,4329870.000000000000000,540.832702636718750
,540,635880.000000000000000,4329870.000000000000000,540.000000000000000
,541,635910.000000000000000,4329870.000000000000000,540.832702636718750
,543,635940.000000000000000,4329870.000000000000000,543.323120117187500
,547,635970.000000000000000,4329870.000000000000000,547.448608398437500
,553,636000.000000000000000,4329870.000000000000000,553.172668457031250
,560,636030.000000000000000,4329870.000000000000000,560.446228027343750
,569,636060.000000000000000,4329870.000000000000000,569.209960937500000
,579,636090.000000000000000,4329870.000000000000000,579.396240234375000
,591,636120.000000000000000,4329870.000000000000000,590.931457519531250
,604,636150.000000000000000,4329870.000000000000000,603.738342285156250
,618,636180.000000000000000,4329870.000000000000000,617.737792968750000
,633,636210.000000000000000,4329870.000000000000000,632.850708007812500
,649,636240.000000000000000,4329870.000000000000000,648.999206542968750
,666,636270.000000000000000,4329870.000000000000000,666.108093261718750
,684,636300.000000000000000,4329870.000000000000000,684.105224609375000
,703,636330.000000000000000,4329870.000000000000000,702.922485351562500
,722,636360.000000000000000,4329870.000000000000000,722.495666503906250
,1345,633930.000000000000000,4329840.000000000000000,1344.656127929687500
,1326,633960.000000000000000,4329840.000000000000000,1326.122192382812500
,1308,633990.000000000000000,4329840.000000000000000,1308.013793945312500
,1290,634020.000000000000000,4329840.000000000000000,1290.348754882812500
,1273,634050.000000000000000,4329840.000000000000000,1273.145751953125000
,1256,634080.000000000000000,4329840.000000000000000,1256.423461914062500
,1240,634110.000000000000000,4329840.000000000000000,1240.201538085937500
,1224,634140.000000000000000,4329840.000000000000000,1224.499877929687500
,1209,634170.000000000000000,4329840.000000000000000,1209.338623046875000
,1195,634200.000000000000000,4329840.000000000000000,1194.738525390625000
,1181,634230.000000000000000,4329840.000000000000000,1180.720092773437500
,1167,634260.000000000000000,4329840.000000000000000,1167.304565429687500
,1155,634290.000000000000000,4329840.000000000000000,1154.512939453125000
,1142,634320.000000000000000,4329840.000000000000000,1142.365966796875000
,1131,634350.000000000000000,4329840.000000000000000,1130.884643554687500
,1120,634380.000000000000000,4329840.000000000000000,1120.089233398437500
,1110,634410.000000000000000,4329840.000000000000000,1110.000000000000000
,1101,634440.000000000000000,4329840.000000000000000,1100.636230468750000
,1092,634470.000000000000000,4329840.000000000000000,1092.016479492187500
,1084,634500.000000000000000,4329840.000000000000000,1084.158691406250000
,1077,634530.000000000000000,4329840.000000000000000,1077.079345703125000
,1071,634560.000000000000000,4329840.000000000000000,1070.794067382812500
,1065,634590.000000000000000,4329840.000000000000000,1065.316894531250000
,1061,634620.000000000000000,4329840.000000000000000,1060.660156250000000
,1057,634650.000000000000000,4329840.000000000000000,1056.834838867187500
,1054,634680.000000000000000,4329840.000000000000000,1053.850097656250000
,1052,634710.000000000000000,4329840.000000000000000,1051.712890625000000
,1050,634740.000000000000000,4329840.000000000000000,1050.428466796875000
,1050,634770.000000000000000,4329840.000000000000000,1050.000000000000000
,1050,634800.000000000000000,4329840.000000000000000,1050.428466796875000
,1052,634830.000000000000000,4329840.000000000000000,1051.712890625000000
,1054,634860.000000000000000,4329840.000000000000000,1053.850097656250000
,1057,634890.000000000000000,4329840.000000000000000,1056.834838867187500
,1061,634920.000000000000000,4329840.000000000000000,1060.660156250000000
,1065,634950.000000000000000,4329840.000000000000000,1065.316894531250000
,1065,634980.000000000000000,4329840.000000000000000,1065.316894531250000
,1040,635010.000000000000000,4329840.000000000000000,1040.096191406250000
,1015,635040.000000000000000,4329840.000000000000000,1015.135437011718700
,990,635070.000000000000000,4329840.000000000000000,990.454467773437500
,966,635100.000000000000000,4329840.000000000000000,966.074523925781250
,942,635130.000000000000000,4329840.000000000000000,942.019104003906250
,918,635160.000000000000000,4329840.000000000000000,918.313659667968750
,895,635190.000000000000000,4329840.000000000000000,894.986022949218750
,872,635220.000000000000000,4329840.000000000000000,872.066528320312500
,850,635250.000000000000000,4329840.000000000000000,849.588134765625000
,828,635280.000000000000000,4329840.000000000000000,827.586853027343750
,806,635310.000000000000000,4329840.000000000000000,806.101745605468750
,785,635340.000000000000000,4329840.000000000000000,785.175109863281250
,765,635370.000000000000000,4329840.000000000000000,764.852905273437500
,745,635400.000000000000000,4329840.000000000000000,745.184570312500000
,726,635430.000000000000000,4329840.000000000000000,726.223083496093750
,708,635460.000000000000000,4329840.000000000000000,708.025451660156250
,691,635490.000000000000000,4329840.000000000000000,690.651855468750000
,674,635520.000000000000000,4329840.000000000000000,674.166137695312500
,659,635550.000000000000000,4329840.000000000000000,658.634948730468750
,644,635580.000000000000000,4329840.000000000000000,644.127319335937500
,631,635610.000000000000000,4329840.000000000000000,630.713867187500000
,618,635640.000000000000000,4329840.000000000000000,618.465820312500000
,607,635670.000000000000000,4329840.000000000000000,607.453674316406250
,598,635700.000000000000000,4329840.000000000000000,597.745788574218750
,589,635730.000000000000000,4329840.000000000000000,589.406494140625000
,582,635760.000000000000000,4329840.000000000000000,582.494628906250000
,577,635790.000000000000000,4329840.000000000000000,577.061523437500000
,573,635820.000000000000000,4329840.000000000000000,573.149169921875000
,571,635850.000000000000000,4329840.000000000000000,570.788940429687500
,570,635880.000000000000000,4329840.000000000000000,570.000000000000000
,571,635910.000000000000000,4329840.000000000000000,570.788940429687500
,573,635940.000000000000000,4329840.000000000000000,573.149169921875000
,577,635970.000000000000000,4329840.000000000000000,577.061523437500000
,582,636000.000000000000000,4329840.000000000000000,582.494628906250000
,589,636030.000000000000000,4329840.000000000000000,589.406494140625000
,598,636060.000000000000000,4329840.000000000000000,597.745788574218750
,607,636090.000000000000000,4329840.000000000000000,607.453674316406250
,618,636120.000000000000000,4329840.000000000000000,618.465820312500000
,631,636150.000000000000000,4329840.000000000000000,630.713867187500000
,644,636180.000000000000000,4329840.000000000000000,644.127319335937500
,659,636210.000000000000000,4329840.000000000000000,658.634948730468750
,674,636240.000000000000000,4329840.000000000000000,674.166137695312500
,691,636270.000000000000000,4329840.000000000000000,690.651855468750000
,708,636300.000000000000000,4329840.000000000000000,708.025451660156250
,726,636330.000000000000000,4329840.000000000000000,726.223083496093750
,745,636360.000000000000000,4329840.000000000000000,745.184570312500000
,1368,633930.000000000000000,4329810.000000000000000,1368.210449218750000
,1350,633960.000000000000000,4329810.000000000000000,1350.000000000000000
,1332,633990.000000000000000,4329810.000000000000000,1332.216186523437500
,1315,634020.000000000000000,4329810.000000000000000,1314.876464843750000
,1298,634050.000000000000000,4329810.000000000000000,1297.998413085937500
,1282,634080.000000000000000,4329810.000000000000000,1281.600585937500000
,1266,634110.000000000000000,4329810.000000000000000,1265.701416015625000
,1250,634140.000000000000000,4329810.000000000000000,1250.319946289062500
,1235,634170.000000000000000,4329810.000000000000000,1235.475585937500000
,1221,634200.000000000000000,4329810.000000000000000,1221.187988281250000
,1207,634230.000000000000000,4329810.000000000000000,1207.476684570312500
,1194,634260.000000000000000,4329810.000000000000000,1194.361694335937500
,1182,634290.000000000000000,4329810.000000000000000,1181.862915039062500
,1170,634320.000000000000000,4329810.000000000000000,1170.000000000000000
,1159,634350.000000000000000,4329810.000000000000000,1158.792480468750000
,1148,634380.000000000000000,4329810.000000000000000,1148.259521484375000
,1138,634410.000000000000000,4329810.000000000000000,1138.419921875000000
,1129,634440.000000000000000,4329810.000000000000000,1129.291870117187500
,1121,634470.000000000000000,4329810.000000000000000,1120.892456054687500
,1113,634500.000000000000000,4329810.000000000000000,1113.238525390625000
,1106,634530.000000000000000,4329810.000000000000000,1106.345336914062500
,1100,634560.000000000000000,4329810.000000000000000,1100.227294921875000
,1095,634590.000000000000000,4329810.000000000000000,1094.897216796875000
,1090,634620.000000000000000,4329810.000000000000000,1090.366943359375000
,1087,634650.000000000000000,4329810.000000000000000,1086.646240234375000
,1084,634680.000000000000000,4329810.000000000000000,1083.743530273437500
,1082,634710.000000000000000,4329810.000000000000000,1081.665405273437500
,1080,634740.000000000000000,4329810.000000000000000,1080.416625976562500
,1080,634770.000000000000000,4329810.000000000000000,1080.000000000000000
,1080,634800.000000000000000,4329810.000000000000000,1080.416625976562500
,1082,634830.000000000000000,4329810.000000000000000,1081.665405273437500
,1084,634860.000000000000000,4329810.000000000000000,1083.743530273437500
,1087,634890.000000000000000,4329810.000000000000000,1086.646240234375000
,1090,634920.000000000000000,4329810.000000000000000,1090.366943359375000
,1095,634950.000000000000000,4329810.000000000000000,1094.897216796875000
,1082,634980.000000000000000,4329810.000000000000000,1081.665405273437500
,1057,635010.000000000000000,4329810.000000000000000,1056.834838867187500
,1032,635040.000000000000000,4329810.000000000000000,1032.279052734375000
,1008,635070.000000000000000,4329810.000000000000000,1008.017883300781200
,984,635100.000000000000000,4329810.000000000000000,984.073181152343750
,960,635130.000000000000000,4329810.000000000000000,960.468627929687500
,937,635160.000000000000000,4329810.000000000000000,937.229980468750000
,914,635190.000000000000000,4329810.000000000000000,914.385009765625000
,892,635220.000000000000000,4329810.000000000000000,891.964111328125000
,870,635250.000000000000000,4329810.000000000000000,870.000000000000000
,849,635280.000000000000000,4329810.000000000000000,848.528137207031250
,828,635310.000000000000000,4329810.000000000000000,827.586853027343750
,807,635340.000000000000000,4329810.000000000000000,807.217468261718750
,787,635370.000000000000000,4329810.000000000000000,787.464294433593750
,768,635400.000000000000000,4329810.000000000000000,768.374938964843750
,750,635430.000000000000000,4329810.000000000000000,750.000000000000000
,732,635460.000000000000000,4329810.000000000000000,732.393310546875000
,716,635490.000000000000000,4329810.000000000000000,715.611633300781250
,700,635520.000000000000000,4329810.000000000000000,699.714233398437500
,685,635550.000000000000000,4329810.000000000000000,684.762756347656250
,671,635580.000000000000000,4329810.000000000000000,670.820373535156250
,658,635610.000000000000000,4329810.000000000000000,657.951354980468750
,646,635640.000000000000000,4329810.000000000000000,646.219787597656250
,636,635670.000000000000000,4329810.000000000000000,635.688598632812500
,626,635700.000000000000000,4329810.000000000000000,626.418395996093750
,618,635730.000000000000000,4329810.000000000000000,618.465820312500000
,612,635760.000000000000000,4329810.000000000000000,611.882324218750000
,607,635790.000000000000000,4329810.000000000000000,606.712463378906250
,603,635820.000000000000000,4329810.000000000000000,602.992553710937500
,601,635850.000000000000000,4329810.000000000000000,600.749511718750000
,600,635880.000000000000000,4329810.000000000000000,600.000000000000000
,601,635910.000000000000000,4329810.000000000000000,600.749511718750000
,603,635940.000000000000000,4329810.000000000000000,602.992553710937500
,607,635970.000000000000000,4329810.000000000000000,606.712463378906250
,612,636000.000000000000000,4329810.000000000000000,611.882324218750000
,618,636030.000000000000000,4329810.000000000000000,618.465820312500000
,626,636060.000000000000000,4329810.000000000000000,626.418395996093750
,636,636090.000000000000000,4329810.000000000000000,635.688598632812500
,646,636120.000000000000000,4329810.000000000000000,646.219787597656250
,658,636150.000000000000000,4329810.000000000000000,657.951354980468750
,671,636180.000000000000000,4329810.000000000000000,670.820373535156250
,685,636210.000000000000000,4329810.000000000000000,684.762756347656250
,700,636240.000000000000000,4329810.000000000000000,699.714233398437500
,716,636270.000000000000000,4329810.000000000000000,715.611633300781250
,732,636300.000000000000000,4329810.000000000000000,732.393310546875000
,750,636330.000000000000000,4329810.000000000000000,750.000000000000000
,768,636360.000000000000000,4329810.000000000000000,768.374938964843750
,1392,633930.000000000000000,4329780.000000000000000,1392.012939453125000
,1374,633960.000000000000000,4329780.000000000000000,1374.117919921875000
,1357,633990.000000000000000,4329780.000000000000000,1356.650268554687500
,1340,634020.000000000000000,4329780.000000000000000,1339.626831054687500
,1323,634050.000000000000000,4329780.000000000000000,1323.064575195312500
,1307,634080.000000000000000,4329780.000000000000000,1306.981201171875000
,1291,634110.000000000000000,4329780.000000000000000,1291.394653320312500
,1276,634140.000000000000000,4329780.000000000000000,1276.322875976562500
,1262,634170.000000000000000,4329780.000000000000000,1261.784423828125000
,1248,634200.000000000000000,4329780.000000000000000,1247.798095703125000
