OBJECTID,iso2011_ndvi_tif,X,Y,iso2011_ndvi
3061,2,635520,4330560,2
3062,2,635550,4330560,2
3063,2,635580,4330560,2
3064,2,635610,4330560,2
3065,1,635640,4330560,1
3066,2,635670,4330560,2
3067,2,635700,4330560,2
3068,1,635730,4330560,1
3069,1,635760,4330560,1
3070,1,635790,4330560,1
3071,2,635820,4330560,2
3072,2,635850,4330560,2
3073,2,635880,4330560,2
3074,2,635910,4330560,2
3075,2,635940,4330560,2
3076,2,635970,4330560,2
3077,1,636000,4330560,1
3078,1,636030,4330560,1
3079,1,636060,4330560,1
3080,1,636090,4330560,1
3081,1,636120,4330560,1
3082,1,636150,4330560,1
3083,1,636180,4330560,1
3084,1,636210,4330560,1
3085,1,636240,4330560,1
3086,1,636270,4330560,1
3087,1,636300,4330560,1
3088,1,634530,4330530,1
3089,1,634560,4330530,1
3090,1,634590,4330530,1
3091,1,634620,4330530,1
3092,2,634650,4330530,2
3093,2,634680,4330530,2
3094,2,634710,4330530,2
3095,2,634740,4330530,2
3096,2,634770,4330530,2
3097,2,634800,4330530,2
3098,2,634830,4330530,2
3099,2,634860,4330530,2
3100,2,634890,4330530,2
3101,2,634920,4330530,2
3102,2,634950,4330530,2
3103,2,634980,4330530,2
3104,2,635010,4330530,2
3105,2,635040,4330530,2
3106,2,635070,4330530,2
3107,2,635100,4330530,2
3108,2,635130,4330530,2
3109,2,635160,4330530,2
3110,2,635190,4330530,2
3111,2,635220,4330530,2
3112,1,635250,4330530,1
3113,1,635280,4330530,1
3114,1,635310,4330530,1
3115,1,635340,4330530,1
3116,1,635370,4330530,1
3117,2,635400,4330530,2
3118,2,635430,4330530,2
3119,2,635460,4330530,2
3120,1,635490,4330530,1
3121,1,635520,4330530,1
3122,2,635550,4330530,2
3123,2,635580,4330530,2
3124,2,635610,4330530,2
3125,2,635640,4330530,2
3126,2,635670,4330530,2
3127,2,635700,4330530,2
3128,2,635730,4330530,2
3129,1,635760,4330530,1
3130,1,635790,4330530,1
3131,2,635820,4330530,2
3132,2,635850,4330530,2
3133,2,635880,4330530,2
3134,2,635910,4330530,2
3135,2,635940,4330530,2
3136,2,635970,4330530,2
3137,2,636000,4330530,2
3138,2,636030,4330530,2
3139,1,636060,4330530,1
3140,1,636090,4330530,1
3141,1,636120,4330530,1
3142,1,636150,4330530,1
3143,1,636180,4330530,1
3144,1,636210,4330530,1
3145,1,636240,4330530,1
3146,1,636270,4330530,1
3147,1,636300,4330530,1
3148,2,634530,4330500,2
3149,2,634560,4330500,2
3150,2,634590,4330500,2
3151,1,634620,4330500,1
3152,2,634650,4330500,2
3153,2,634680,4330500,2
3154,2,634710,4330500,2
3155,2,634740,4330500,2
3156,2,634770,4330500,2
3157,2,634800,4330500,2
3158,2,634830,4330500,2
3159,2,634860,4330500,2
3160,2,634890,4330500,2
3161,2,634920,4330500,2
3162,2,634950,4330500,2
3163,2,634980,4330500,2
3164,2,635010,4330500,2
3165,2,635040,4330500,2
3166,2,635070,4330500,2
3167,2,635100,4330500,2
3168,2,635130,4330500,2
3169,2,635160,4330500,2
3170,2,635190,4330500,2
3171,2,635220,4330500,2
3172,2,635250,4330500,2
3173,2,635280,4330500,2
3174,1,635310,4330500,1
3175,1,635340,4330500,1
3176,1,635370,4330500,1
3177,2,635400,4330500,2
3178,2,635430,4330500,2
3179,1,635460,4330500,1
3180,1,635490,4330500,1
3181,1,635520,4330500,1
3182,1,635550,4330500,1
3183,2,635580,4330500,2
3184,2,635610,4330500,2
3185,2,635640,4330500,2
3186,1,635670,4330500,1
3187,2,635700,4330500,2
3188,2,635730,4330500,2
3189,2,635760,4330500,2
3190,2,635790,4330500,2
3191,2,635820,4330500,2
3192,2,635850,4330500,2
3193,2,635880,4330500,2
3194,2,635910,4330500,2
3195,2,635940,4330500,2
3196,2,635970,4330500,2
3197,2,636000,4330500,2
3198,2,636030,4330500,2
3199,2,636060,4330500,2
3200,2,636090,4330500,2
3201,1,636120,4330500,1
3202,1,636150,4330500,1
3203,1,636180,4330500,1
3204,1,636210,4330500,1
3205,1,636240,4330500,1
3206,1,636270,4330500,1
3207,1,636300,4330500,1
3208,2,634530,4330470,2
3209,2,634560,4330470,2
3210,2,634590,4330470,2
3211,2,634620,4330470,2
3212,2,634650,4330470,2
3213,2,634680,4330470,2
3214,2,634710,4330470,2
3215,2,634740,4330470,2
3216,2,634770,4330470,2
3217,2,634800,4330470,2
3218,2,634830,4330470,2
3219,2,634860,4330470,2
3220,2,634890,4330470,2
3221,2,634920,4330470,2
3222,2,634950,4330470,2
3223,2,634980,4330470,2
3224,2,635010,4330470,2
3225,2,635040,4330470,2
3226,2,635070,4330470,2
3227,2,635100,4330470,2
3228,2,635130,4330470,2
3229,2,635160,4330470,2
3230,2,635190,4330470,2
3231,2,635220,4330470,2
3232,2,635250,4330470,2
3233,2,635280,4330470,2
3234,2,635310,4330470,2
3235,1,635340,4330470,1
3236,1,635370,4330470,1
3237,2,635400,4330470,2
3238,2,635430,4330470,2
3239,1,635460,4330470,1
3240,2,635490,4330470,2
3241,2,635520,4330470,2
3242,1,635550,4330470,1
3243,1,635580,4330470,1
3244,1,635610,4330470,1
3245,1,635640,4330470,1
3246,1,635670,4330470,1
3247,1,635700,4330470,1
3248,2,635730,4330470,2
3249,2,635760,4330470,2
3250,2,635790,4330470,2
3251,2,635820,4330470,2
3252,2,635850,4330470,2
3253,2,635880,4330470,2
3254,2,635910,4330470,2
3255,2,635940,4330470,2
3256,2,635970,4330470,2
3257,2,636000,4330470,2
3258,2,636030,4330470,2
3259,2,636060,4330470,2
3260,2,636090,4330470,2
3261,2,636120,4330470,2
3262,1,636150,4330470,1
3263,1,636180,4330470,1
3264,1,636210,4330470,1
3265,1,636240,4330470,1
3266,1,636270,4330470,1
3267,1,636300,4330470,1
3268,2,634530,4330440,2
3269,2,634560,4330440,2
3270,2,634590,4330440,2
3271,2,634620,4330440,2
3272,2,634650,4330440,2
3273,2,634680,4330440,2
3274,2,634710,4330440,2
3275,2,634740,4330440,2
3276,2,634770,4330440,2
3277,2,634800,4330440,2
3278,2,634830,4330440,2
3279,2,634860,4330440,2
3280,2,634890,4330440,2
3281,2,634920,4330440,2
3282,2,634950,4330440,2
3283,2,634980,4330440,2
3284,2,635010,4330440,2
3285,2,635040,4330440,2
3286,2,635070,4330440,2
3287,2,635100,4330440,2
3288,2,635130,4330440,2
3289,2,635160,4330440,2
3290,2,635190,4330440,2
3291,2,635220,4330440,2
3292,2,635250,4330440,2
3293,2,635280,4330440,2
3294,1,635310,4330440,1
3295,2,635340,4330440,2
3296,2,635370,4330440,2
3297,1,635400,4330440,1
3298,1,635430,4330440,1
3299,1,635460,4330440,1
3300,2,635490,4330440,2
3301,2,635520,4330440,2
3302,1,635550,4330440,1
3303,1,635580,4330440,1
3304,1,635610,4330440,1
3305,1,635640,4330440,1
3306,1,635670,4330440,1
3307,1,635700,4330440,1
3308,2,635730,4330440,2
3309,2,635760,4330440,2
3310,2,635790,4330440,2
3311,2,635820,4330440,2
3312,2,635850,4330440,2
3313,2,635880,4330440,2
3314,2,635910,4330440,2
3315,2,635940,4330440,2
3316,2,635970,4330440,2
3317,1,636000,4330440,1
3318,1,636030,4330440,1
3319,2,636060,4330440,2
3320,2,636090,4330440,2
3321,2,636120,4330440,2
3322,2,636150,4330440,2
3323,1,636180,4330440,1
3324,1,636210,4330440,1
3325,1,636240,4330440,1
3326,1,636270,4330440,1
3327,1,636300,4330440,1
3328,2,634530,4330410,2
3329,2,634560,4330410,2
3330,2,634590,4330410,2
3331,2,634620,4330410,2
3332,2,634650,4330410,2
3333,2,634680,4330410,2
3334,2,634710,4330410,2
3335,2,634740,4330410,2
3336,2,634770,4330410,2
3337,2,634800,4330410,2
3338,2,634830,4330410,2
3339,2,634860,4330410,2
3340,2,634890,4330410,2
3341,2,634920,4330410,2
3342,2,634950,4330410,2
3343,2,634980,4330410,2
3344,2,635010,4330410,2
3345,2,635040,4330410,2
3346,2,635070,4330410,2
3347,2,635100,4330410,2
3348,2,635130,4330410,2
3349,2,635160,4330410,2
3350,2,635190,4330410,2
3351,2,635220,4330410,2
3352,2,635250,4330410,2
3353,1,635280,4330410,1
3354,1,635310,4330410,1
3355,2,635340,4330410,2
3356,2,635370,4330410,2
3357,2,635400,4330410,2
3358,2,635430,4330410,2
3359,2,635460,4330410,2
3360,2,635490,4330410,2
3361,1,635520,4330410,1
3362,1,635550,4330410,1
3363,1,635580,4330410,1
3364,1,635610,4330410,1
3365,1,635640,4330410,1
3366,1,635670,4330410,1
3367,1,635700,4330410,1
3368,1,635730,4330410,1
3369,2,635760,4330410,2
3370,2,635790,4330410,2
3371,2,635820,4330410,2
3372,2,635850,4330410,2
3373,2,635880,4330410,2
3374,2,635910,4330410,2
3375,1,635940,4330410,1
3376,2,635970,4330410,2
3377,2,636000,4330410,2
3378,1,636030,4330410,1
3379,1,636060,4330410,1
3380,2,636090,4330410,2
3381,1,636120,4330410,1
3382,1,636150,4330410,1
3383,1,636180,4330410,1
3384,1,636210,4330410,1
3385,1,636240,4330410,1
3386,1,636270,4330410,1
3387,1,636300,4330410,1
3388,2,634530,4330380,2
3389,2,634560,4330380,2
3390,2,634590,4330380,2
3391,2,634620,4330380,2
3392,2,634650,4330380,2
3393,2,634680,4330380,2
3394,2,634710,4330380,2
3395,2,634740,4330380,2
3396,2,634770,4330380,2
3397,2,634800,4330380,2
3398,2,634830,4330380,2
3399,2,634860,4330380,2
3400,2,634890,4330380,2
3401,2,634920,4330380,2
3402,2,634950,4330380,2
3403,2,634980,4330380,2
3404,2,635010,4330380,2
3405,2,635040,4330380,2
3406,2,635070,4330380,2
3407,2,635100,4330380,2
3408,2,635130,4330380,2
3409,2,635160,4330380,2
3410,2,635190,4330380,2
3411,2,635220,4330380,2
3412,2,635250,4330380,2
3413,2,635280,4330380,2
3414,2,635310,4330380,2
3415,2,635340,4330380,2
3416,1,635370,4330380,1
3417,2,635400,4330380,2
3418,2,635430,4330380,2
3419,2,635460,4330380,2
3420,2,635490,4330380,2
3421,1,635520,4330380,1
3422,1,635550,4330380,1
3423,1,635580,4330380,1
3424,1,635610,4330380,1
3425,1,635640,4330380,1
3426,1,635670,4330380,1
3427,1,635700,4330380,1
3428,1,635730,4330380,1
3429,1,635760,4330380,1
3430,2,635790,4330380,2
3431,2,635820,4330380,2
3432,2,635850,4330380,2
3433,2,635880,4330380,2
3434,2,635910,4330380,2
3435,1,635940,4330380,1
3436,1,635970,4330380,1
3437,1,636000,4330380,1
3438,1,636030,4330380,1
3439,1,636060,4330380,1
3440,1,636090,4330380,1
3441,1,636120,4330380,1
3442,1,636150,4330380,1
3443,1,636180,4330380,1
3444,1,636210,4330380,1
3445,1,636240,4330380,1
3446,1,636270,4330380,1
3447,2,634530,4330350,2
3448,2,634560,4330350,2
3449,2,634590,4330350,2
3450,2,634620,4330350,2
3451,2,634650,4330350,2
3452,2,634680,4330350,2
3453,2,634710,4330350,2
3454,2,634740,4330350,2
3455,2,634770,4330350,2
3456,2,634800,4330350,2
3457,2,634830,4330350,2
3458,2,634860,4330350,2
3459,2,634890,4330350,2
3460,2,634920,4330350,2
3461,2,634950,4330350,2
3462,2,634980,4330350,2
3463,2,635010,4330350,2
3464,2,635040,4330350,2
3465,2,635070,4330350,2
3466,2,635100,4330350,2
3467,2,635130,4330350,2
3468,2,635160,4330350,2
3469,2,635190,4330350,2
3470,2,635220,4330350,2
3471,2,635250,4330350,2
3472,2,635280,4330350,2
3473,2,635310,4330350,2
3474,2,635340,4330350,2
3475,1,635370,4330350,1
3476,1,635400,4330350,1
3477,2,635430,4330350,2
3478,2,635460,4330350,2
3479,1,635490,4330350,1
3480,1,635520,4330350,1
3481,2,635550,4330350,2
3482,1,635580,4330350,1
3483,1,635610,4330350,1
3484,1,635640,4330350,1
3485,1,635670,4330350,1
3486,1,635700,4330350,1
3487,1,635730,4330350,1
3488,2,635760,4330350,2
3489,2,635790,4330350,2
3490,2,635820,4330350,2
3491,2,635850,4330350,2
3492,2,635880,4330350,2
3493,2,635910,4330350,2
3494,1,635940,4330350,1
3495,1,635970,4330350,1
3496,1,636000,4330350,1
3497,1,636030,4330350,1
3498,1,636060,4330350,1
3499,1,636090,4330350,1
3500,1,636120,4330350,1
3501,1,636150,4330350,1
3502,1,636180,4330350,1
3503,1,636210,4330350,1
3504,1,636240,4330350,1
3505,1,636270,4330350,1
3506,2,634560,4330320,2
3507,2,634590,4330320,2
3508,2,634620,4330320,2
3509,2,634650,4330320,2
3510,2,634680,4330320,2
3511,2,634710,4330320,2
3512,2,634740,4330320,2
3513,2,634770,4330320,2
3514,2,634800,4330320,2
3515,2,634830,4330320,2
3516,2,634860,4330320,2
3517,2,634890,4330320,2
3518,2,634920,4330320,2
3519,2,634950,4330320,2
3520,2,634980,4330320,2
3521,2,635010,4330320,2
3522,2,635040,4330320,2
3523,2,635070,4330320,2
3524,2,635100,4330320,2
3525,2,635130,4330320,2
3526,2,635160,4330320,2
3527,2,635190,4330320,2
3528,2,635220,4330320,2
3529,2,635250,4330320,2
3530,2,635280,4330320,2
3531,2,635310,4330320,2
3532,2,635340,4330320,2
3533,2,635370,4330320,2
3534,2,635400,4330320,2
3535,2,635430,4330320,2
3536,2,635460,4330320,2
3537,2,635490,4330320,2
3538,1,635520,4330320,1
3539,1,635550,4330320,1
3540,1,635580,4330320,1
3541,1,635610,4330320,1
3542,1,635640,4330320,1
3543,1,635670,4330320,1
3544,1,635700,4330320,1
3545,1,635730,4330320,1
3546,2,635760,4330320,2
3547,2,635790,4330320,2
3548,1,635820,4330320,1
3549,2,635850,4330320,2
3550,2,635880,4330320,2
3551,2,635910,4330320,2
3552,1,635940,4330320,1
3553,1,635970,4330320,1
3554,1,636000,4330320,1
3555,1,636030,4330320,1
3556,1,636060,4330320,1
3557,1,636090,4330320,1
3558,1,636120,4330320,1
3559,1,636150,4330320,1
3560,1,636180,4330320,1
3561,1,636210,4330320,1
3562,1,636240,4330320,1
3563,1,636270,4330320,1
3564,1,634680,4330290,1
3565,2,634710,4330290,2
3566,2,634740,4330290,2
3567,2,634770,4330290,2
3568,2,634800,4330290,2
3569,2,634830,4330290,2
3570,2,634860,4330290,2
3571,2,634890,4330290,2
3572,2,634920,4330290,2
3573,2,634950,4330290,2
3574,2,634980,4330290,2
3575,2,635010,4330290,2
3576,2,635040,4330290,2
3577,2,635070,4330290,2
3578,2,635100,4330290,2
3579,2,635130,4330290,2
3580,2,635160,4330290,2
3581,2,635190,4330290,2
3582,2,635220,4330290,2
3583,2,635250,4330290,2
3584,2,635280,4330290,2
3585,2,635310,4330290,2
3586,2,635340,4330290,2
3587,2,635370,4330290,2
3588,2,635400,4330290,2
3589,2,635430,4330290,2
3590,2,635460,4330290,2
3591,2,635490,4330290,2
3592,2,635520,4330290,2
3593,1,635550,4330290,1
3594,1,635580,4330290,1
3595,1,635610,4330290,1
3596,1,635640,4330290,1
3597,1,635670,4330290,1
3598,1,635700,4330290,1
3599,1,635730,4330290,1
3600,2,635760,4330290,2
3601,1,635790,4330290,1
3602,1,635820,4330290,1
3603,2,635850,4330290,2
3604,2,635880,4330290,2
3605,2,635910,4330290,2
3606,2,635940,4330290,2
3607,2,635970,4330290,2
3608,1,636000,4330290,1
3609,1,636030,4330290,1
3610,1,636060,4330290,1
3611,1,636090,4330290,1
3612,1,636120,4330290,1
3613,1,636150,4330290,1
3614,1,636180,4330290,1
3615,1,636210,4330290,1
3616,1,636240,4330290,1
3617,1,636270,4330290,1
3618,2,634890,4330260,2
3619,2,634920,4330260,2
3620,1,634950,4330260,1
3621,2,634980,4330260,2
3622,2,635010,4330260,2
3623,2,635040,4330260,2
3624,2,635070,4330260,2
3625,2,635100,4330260,2
3626,2,635130,4330260,2
3627,2,635160,4330260,2
3628,2,635190,4330260,2
3629,2,635220,4330260,2
3630,2,635250,4330260,2
3631,2,635280,4330260,2
3632,2,635310,4330260,2
3633,2,635340,4330260,2
3634,2,635370,4330260,2
3635,2,635400,4330260,2
3636,2,635430,4330260,2
3637,2,635460,4330260,2
3638,2,635490,4330260,2
3639,2,635520,4330260,2
3640,2,635550,4330260,2
3641,2,635580,4330260,2
3642,1,635610,4330260,1
3643,1,635640,4330260,1
3644,1,635670,4330260,1
3645,1,635700,4330260,1
3646,1,635730,4330260,1
3647,1,635760,4330260,1
3648,1,635790,4330260,1
3649,1,635820,4330260,1
3650,2,635850,4330260,2
3651,2,635880,4330260,2
3652,2,635910,4330260,2
3653,2,635940,4330260,2
3654,1,635970,4330260,1
3655,1,636000,4330260,1
3656,1,636030,4330260,1
3657,1,636060,4330260,1
3658,1,636090,4330260,1
3659,1,636120,4330260,1
3660,1,636150,4330260,1
3661,1,636180,4330260,1
3662,1,636210,4330260,1
3663,1,636240,4330260,1
3664,1,636270,4330260,1
3665,2,634890,4330230,2
3666,1,634920,4330230,1
3667,1,634950,4330230,1
3668,1,634980,4330230,1
3669,2,635010,4330230,2
3670,2,635040,4330230,2
3671,2,635070,4330230,2
3672,2,635100,4330230,2
3673,2,635130,4330230,2
3674,2,635160,4330230,2
3675,2,635190,4330230,2
3676,2,635220,4330230,2
3677,2,635250,4330230,2
3678,2,635280,4330230,2
3679,2,635310,4330230,2
3680,2,635340,4330230,2
3681,2,635370,4330230,2
3682,2,635400,4330230,2
3683,2,635430,4330230,2
3684,2,635460,4330230,2
3685,2,635490,4330230,2
3686,2,635520,4330230,2
3687,2,635550,4330230,2
3688,2,635580,4330230,2
3689,1,635610,4330230,1
3690,1,635640,4330230,1
3691,1,635670,4330230,1
3692,1,635700,4330230,1
3693,1,635730,4330230,1
3694,1,635760,4330230,1
3695,1,635790,4330230,1
3696,1,635820,4330230,1
3697,1,635850,4330230,1
3698,2,635880,4330230,2
3699,2,635910,4330230,2
3700,2,635940,4330230,2
3701,2,635970,4330230,2
3702,1,636000,4330230,1
3703,1,636030,4330230,1
3704,1,636060,4330230,1
3705,1,636090,4330230,1
3706,1,636120,4330230,1
3707,1,636150,4330230,1
3708,1,636180,4330230,1
3709,2,636210,4330230,2
3710,1,636240,4330230,1
3711,1,636270,4330230,1
3712,1,634890,4330200,1
3713,1,634920,4330200,1
3714,1,634950,4330200,1
3715,1,634980,4330200,1
3716,1,635010,4330200,1
3717,2,635040,4330200,2
3718,2,635070,4330200,2
3719,2,635100,4330200,2
3720,2,635130,4330200,2
3721,2,635160,4330200,2
3722,2,635190,4330200,2
3723,2,635220,4330200,2
3724,2,635250,4330200,2
3725,2,635280,4330200,2
3726,2,635310,4330200,2
3727,2,635340,4330200,2
3728,2,635370,4330200,2
3729,2,635400,4330200,2
3730,2,635430,4330200,2
3731,2,635460,4330200,2
3732,2,635490,4330200,2
3733,2,635520,4330200,2
3734,2,635550,4330200,2
3735,2,635580,4330200,2
3736,1,635610,4330200,1
3737,1,635640,4330200,1
3738,1,635670,4330200,1
3739,2,635700,4330200,2
3740,1,635730,4330200,1
3741,1,635760,4330200,1
3742,1,635790,4330200,1
3743,1,635820,4330200,1
3744,1,635850,4330200,1
3745,1,635880,4330200,1
3746,2,635910,4330200,2
3747,2,635940,4330200,2
3748,2,635970,4330200,2
3749,1,636000,4330200,1
3750,1,636030,4330200,1
3751,1,636060,4330200,1
3752,1,636090,4330200,1
3753,1,636120,4330200,1
3754,1,636150,4330200,1
3755,2,636180,4330200,2
3756,1,636210,4330200,1
3757,1,636240,4330200,1
3758,1,636270,4330200,1
3759,1,635010,4330170,1
3760,2,635040,4330170,2
3761,2,635070,4330170,2
3762,2,635100,4330170,2
3763,2,635130,4330170,2
3764,2,635160,4330170,2
3765,2,635190,4330170,2
3766,2,635220,4330170,2
3767,2,635250,4330170,2
3768,2,635280,4330170,2
3769,2,635310,4330170,2
3770,2,635340,4330170,2
3771,2,635370,4330170,2
3772,2,635400,4330170,2
3773,2,635430,4330170,2
3774,2,635460,4330170,2
3775,2,635490,4330170,2
3776,2,635520,4330170,2
3777,2,635550,4330170,2
3778,2,635580,4330170,2
3779,2,635610,4330170,2
3780,1,635640,4330170,1
3781,1,635670,4330170,1
3782,1,635700,4330170,1
3783,1,635730,4330170,1
3784,1,635760,4330170,1
3785,1,635790,4330170,1
3786,1,635820,4330170,1
3787,1,635850,4330170,1
3788,1,635880,4330170,1
3789,1,635910,4330170,1
3790,1,635940,4330170,1
3791,2,635970,4330170,2
3792,1,636000,4330170,1
3793,1,636030,4330170,1
3794,1,636060,4330170,1
3795,1,636090,4330170,1
3796,1,636120,4330170,1
3797,1,636150,4330170,1
3798,1,636180,4330170,1
3799,1,636210,4330170,1
3800,1,636240,4330170,1
3801,1,636270,4330170,1
3802,2,635250,4330140,2
3803,2,635280,4330140,2
3804,2,635310,4330140,2
3805,2,635340,4330140,2
3806,2,635370,4330140,2
3807,2,635400,4330140,2
3808,2,635430,4330140,2
3809,2,635460,4330140,2
3810,2,635490,4330140,2
3811,2,635520,4330140,2
3812,2,635550,4330140,2
3813,2,635580,4330140,2
3814,2,635610,4330140,2
3815,2,635640,4330140,2
3816,1,635670,4330140,1
3817,1,635700,4330140,1
3818,2,635730,4330140,2
3819,1,635760,4330140,1
3820,1,635790,4330140,1
3821,1,635820,4330140,1
3822,1,635850,4330140,1
3823,1,635880,4330140,1
3824,1,635910,4330140,1
3825,1,635940,4330140,1
3826,1,635970,4330140,1
3827,1,636000,4330140,1
3828,2,636030,4330140,2
3829,1,636060,4330140,1
3830,1,636090,4330140,1
3831,1,636120,4330140,1
3832,1,636150,4330140,1
3833,1,636180,4330140,1
3834,1,636210,4330140,1
3835,1,636240,4330140,1
3836,1,636270,4330140,1
3837,2,635490,4330110,2
3838,2,635520,4330110,2
3839,2,635550,4330110,2
3840,2,635580,4330110,2
3841,2,635610,4330110,2
3842,2,635640,4330110,2
3843,1,635670,4330110,1
3844,1,635700,4330110,1
3845,1,635730,4330110,1
3846,1,635760,4330110,1
3847,1,635790,4330110,1
3848,1,635820,4330110,1
3849,1,635850,4330110,1
3850,1,635880,4330110,1
3851,2,635910,4330110,2
3852,1,635940,4330110,1
3853,1,635970,4330110,1
3854,1,636000,4330110,1
3855,1,636030,4330110,1
3856,1,636060,4330110,1
3857,2,636090,4330110,2
3858,1,636120,4330110,1
3859,1,636150,4330110,1
3860,1,636180,4330110,1
3861,1,636210,4330110,1
3862,1,636240,4330110,1
3863,1,636270,4330110,1
3864,2,635580,4330080,2
3865,2,635610,4330080,2
3866,1,635640,4330080,1
3867,1,635670,4330080,1
3868,1,635700,4330080,1
3869,1,635730,4330080,1
3870,1,635760,4330080,1
3871,1,635790,4330080,1
3872,1,635820,4330080,1
3873,1,635850,4330080,1
3874,1,635880,4330080,1
3875,1,635910,4330080,1
3876,1,635940,4330080,1
3877,1,635970,4330080,1
3878,1,636000,4330080,1
3879,2,636030,4330080,2
3880,2,636060,4330080,2
3881,1,636090,4330080,1
3882,1,636120,4330080,1
3883,1,636150,4330080,1
3884,1,636180,4330080,1
3885,1,636210,4330080,1
3886,1,636240,4330080,1
3887,1,636270,4330080,1
3888,1,635610,4330050,1
3889,1,635640,4330050,1
3890,1,635670,4330050,1
3891,1,635700,4330050,1
3892,1,635730,4330050,1
3893,1,635760,4330050,1
3894,1,635790,4330050,1
3895,1,635820,4330050,1
3896,1,635850,4330050,1
3897,1,635880,4330050,1
3898,1,635910,4330050,1
3899,1,635940,4330050,1
3900,1,635970,4330050,1
3901,1,636000,4330050,1
3902,1,636030,4330050,1
3903,1,636060,4330050,1
3904,1,636090,4330050,1
3905,1,636120,4330050,1
3906,2,636150,4330050,2
3907,1,636180,4330050,1
3908,1,636210,4330050,1
3909,1,636240,4330050,1
3910,1,636270,4330050,1
3911,2,635610,4330020,2
3912,1,635640,4330020,1
3913,1,635670,4330020,1
3914,1,635700,4330020,1
3915,1,635730,4330020,1
3916,1,635760,4330020,1
3917,2,635790,4330020,2
3918,1,635820,4330020,1
3919,1,635850,4330020,1
3920,1,635880,4330020,1
3921,1,635910,4330020,1
3922,1,635940,4330020,1
3923,1,635970,4330020,1
3924,1,636000,4330020,1
3925,1,636030,4330020,1
3926,1,636060,4330020,1
3927,1,636090,4330020,1
3928,1,636120,4330020,1
3929,1,636150,4330020,1
3930,1,636180,4330020,1
3931,1,636210,4330020,1
3932,1,636240,4330020,1
3933,1,636270,4330020,1
3934,2,635640,4329990,2
3935,1,635670,4329990,1
3936,1,635700,4329990,1
3937,1,635730,4329990,1
3938,2,635760,4329990,2
3939,2,635790,4329990,2
3940,1,635820,4329990,1
3941,1,635850,4329990,1
3942,1,635880,4329990,1
3943,1,635910,4329990,1
3944,1,635940,4329990,1
3945,1,635970,4329990,1
3946,1,636000,4329990,1
3947,1,636030,4329990,1
3948,1,636060,4329990,1
3949,1,636090,4329990,1
3950,1,636120,4329990,1
3951,1,636150,4329990,1
3952,1,636180,4329990,1
3953,1,636210,4329990,1
3954,1,636240,4329990,1
3955,1,636270,4329990,1
3956,1,636300,4329990,1
3957,2,635640,4329960,2
3958,2,635670,4329960,2
3959,1,635700,4329960,1
3960,1,635730,4329960,1
3961,1,635760,4329960,1
3962,1,635790,4329960,1
3963,1,635820,4329960,1
3964,1,635850,4329960,1
3965,1,635880,4329960,1
3966,1,635910,4329960,1
3967,1,635940,4329960,1
3968,1,635970,4329960,1
3969,1,636000,4329960,1
3970,1,636030,4329960,1
3971,1,636060,4329960,1
3972,2,636090,4329960,2
3973,1,636120,4329960,1
3974,1,636150,4329960,1
3975,1,636180,4329960,1
3976,1,636210,4329960,1
3977,1,636240,4329960,1
3978,1,636270,4329960,1
3979,1,636300,4329960,1
3980,2,635640,4329930,2
3981,2,635670,4329930,2
3982,1,635700,4329930,1
3983,1,635730,4329930,1
3984,1,635760,4329930,1
3985,1,635790,4329930,1
3986,1,635820,4329930,1
3987,1,635850,4329930,1
3988,1,635880,4329930,1
3989,1,635910,4329930,1
3990,1,635940,4329930,1
3991,1,635970,4329930,1
3992,1,636000,4329930,1
3993,1,636030,4329930,1
3994,1,636060,4329930,1
3995,1,636090,4329930,1
3996,1,636120,4329930,1
3997,1,636150,4329930,1
3998,1,636180,4329930,1
3999,1,636210,4329930,1
4000,1,636240,4329930,1
4001,1,636270,4329930,1
4002,1,636300,4329930,1
4003,2,635670,4329900,2
4004,2,635700,4329900,2
4005,1,635730,4329900,1
4006,1,635760,4329900,1
4007,1,635790,4329900,1
4008,1,635820,4329900,1
4009,1,635850,4329900,1
4010,1,635880,4329900,1
4011,1,635910,4329900,1
4012,1,635940,4329900,1
4013,1,635970,4329900,1
4014,1,636000,4329900,1
4015,1,636030,4329900,1
4016,1,636060,4329900,1
4017,1,636090,4329900,1
4018,1,636120,4329900,1
4019,1,636150,4329900,1
4020,1,636180,4329900,1
4021,1,636210,4329900,1
4022,1,636240,4329900,1
4023,1,636270,4329900,1
4024,1,636300,4329900,1
4025,2,635670,4329870,2
4026,2,635700,4329870,2
4027,2,635730,4329870,2
4028,1,635760,4329870,1
4029,1,635790,4329870,1
4030,1,635820,4329870,1
4031,1,635850,4329870,1
4032,1,635880,4329870,1
4033,1,635910,4329870,1
4034,1,635940,4329870,1
4035,1,635970,4329870,1
4036,1,636000,4329870,1
4037,1,636030,4329870,1
4038,1,636060,4329870,1
4039,1,636090,4329870,1
4040,1,636120,4329870,1
4041,1,636150,4329870,1
4042,1,636180,4329870,1
4043,1,636210,4329870,1
4044,1,636240,4329870,1
4045,1,636270,4329870,1
4046,2,635700,4329840,2
4047,2,635730,4329840,2
4048,1,635760,4329840,1
4049,1,635790,4329840,1
4050,1,635820,4329840,1
4051,1,635850,4329840,1
4052,1,635880,4329840,1
4053,1,635910,4329840,1
4054,1,635940,4329840,1
4055,1,635970,4329840,1
4056,1,636000,4329840,1
4057,1,636030,4329840,1
